,y_test,y_pred,price
124,14.947683109118,3.056576146344343,66900
125,0.0,-1.0793403653934814,67000
126,0.0,-0.5399574074405068,67000
127,-14.925373134327002,-0.4119645471135638,67000
128,0.0,5.36660971244049,66900
129,0.0,5.266733169114133,66900
130,14.947683109118,5.302070733566311,66900
131,-14.925373134327002,-0.9843904473757716,67000
132,0.0,3.655273837554086,66900
133,0.0,3.647021698283484,66900
134,0.0,3.622646364359672,66900
135,0.0,3.7652775851586795,66900
136,0.0,3.628233220647793,66900
137,14.947683109118,3.6119250708635957,66900
138,0.0,-1.85032041757134,67000
139,0.0,-1.8015708011420126,67000
140,0.0,-1.8285417269565036,67000
141,0.0,0.8051888309506056,67000
142,0.0,1.1230699248306228,67000
143,0.0,1.539841178707226,67000
144,-14.925373134327002,-1.599617354430727,67000
145,0.0,3.0504404281032467,66900
146,0.0,2.9166343919761477,66900
147,14.947683109118,1.7695682709729208,66900
148,0.0,-1.6225487769497264,67000
149,0.0,-1.7289573114182062,67000
150,0.0,-1.963226544231482,67000
151,-14.925373134327002,-1.3229970727570204,67000
152,0.0,2.1979387179148024,66900
153,0.0,1.3697871947161229,66900
154,14.947683109118,3.2059766798980958,66900
155,-14.925373134327002,-2.860331856680636,67000
156,0.0,2.405214088597551,66900
157,0.0,2.1867208193570824,66900
158,0.0,2.0439517985189837,66900
159,0.0,1.971567513196352,66900
160,0.0,2.14614882408412,66900
161,0.0,2.2701030095233583,66900
162,0.0,2.3072741312229184,66900
163,0.0,2.1857881521056326,66900
164,0.0,2.1213137341544925,66900
165,0.0,2.1268091703030505,66900
166,0.0,2.1083781331378777,66900
167,0.0,2.1349856768037307,66900
168,14.947683109118,2.3384406643948865,66900
169,0.0,-2.7722805604389578,67000
170,0.0,-2.6602808391807953,67000
171,-14.925373134327002,-2.432093891477494,67000
172,14.947683109118,2.63808813292794,66900
173,-14.925373134327002,-2.688947877196979,67000
174,0.0,2.8734936099991826,66900
175,14.947683109118,2.6877306720321332,66900
176,0.0,-2.940889662830694,67000
177,0.0,-2.778558005090811,67000
178,-14.925373134327002,-2.821838587855876,67000
179,0.0,2.6344925991175545,66900
180,0.0,2.6397018617514414,66900
181,0.0,2.6673877673441533,66900
182,0.0,2.6368669504073607,66900
183,0.0,2.6029269760269327,66900
184,0.0,2.3809867364047093,66900
185,0.0,2.3364604450844846,66900
186,0.0,2.3554072883744053,66900
187,0.0,2.3447125843550873,66900
188,0.0,2.323892379776591,66900
189,14.947683109118,2.3916634446700296,66900
190,0.0,-1.382711807638535,67000
191,0.0,-1.8745979138632243,67000
192,0.0,-1.7944552026679912,67000
193,0.0,-2.1585319540311536,67000
194,0.0,-1.8026699405984805,67000
195,0.0,-1.6995624465960357,67000
196,0.0,-1.7277760402709346,67000
197,0.0,-1.7277760402709346,67000
198,0.0,0.6320623743851065,67000
199,-14.925373134327002,-1.2696341916240943,67000
200,14.947683109118,3.6142633239261137,66900
201,0.0,-1.592433292085616,67000
202,0.0,-1.6547642603298018,67000
203,0.0,-1.7194631172775126,67000
204,14.925373134329,-1.6505381275759157,67000
205,0.0,-4.347936853226002,67100
206,0.0,-3.8266799932449134,67100
207,0.0,-3.634061344328869,67100
208,0.0,-3.6414885296073933,67100
209,-14.903129657227002,-3.6364560506679995,67100
210,0.0,1.4310813390586712,67000
211,14.925373134329,1.4310813390586712,67000
212,-14.903129657227002,-3.4381368807132753,67100
213,0.0,1.447983229386243,67000
214,0.0,1.447983229386243,67000
215,0.0,1.4310813390586712,67000
216,0.0,1.4310813390586712,67000
217,0.0,1.4310813390586712,67000
218,0.0,1.4310813390586712,67000
219,0.0,1.447983229386243,67000
220,14.925373134329,1.4310813390586712,67000
221,0.0,-3.706260789412243,67100
222,0.0,-3.6837636385922337,67100
223,0.0,-2.372258300182389,67100
224,0.0,-2.833968525880352,67100
225,0.0,-2.7040655936025333,67100
226,0.0,-2.707025250204308,67100
227,0.0,-2.7041352635042535,67100
228,0.0,-2.6989313183286736,67100
229,0.0,-2.7790977405010637,67100
230,-14.903129657227002,-2.147182939349821,67100
231,0.0,2.8601792506494097,67000
232,14.925373134329,2.316858160512224,67000
233,0.0,-1.5266791534557886,67100
234,0.0,-1.8624361253605815,67100
235,-14.903129657227002,-1.85238608814704,67100
236,14.925373134329,3.4773591225386498,67000
237,0.0,-1.6589043253347828,67100
238,0.0,-1.6748817843147623,67100
239,-14.903129657227002,-1.7607301077060113,67100
240,14.925373134329,3.7655096009491595,67000
241,0.0,0.25232065772028506,67100
242,0.0,2.109440309436986,67100
243,-14.903129657227002,-1.432159008059447,67100
244,0.0,2.9578476994893723,67000
245,0.0,2.7989913184678157,67000
246,0.0,2.9709089974175025,67000
247,0.0,2.986410222986269,67000
248,0.0,3.088235355179699,67000
249,14.925373134329,3.0737670759940645,67000
250,0.0,-2.0174750181179304,67100
251,-14.903129657227002,-2.1020808564000726,67100
252,0.0,4.953014809304052,67000
253,14.925373134329,3.6064320755324566,67000
254,0.0,-2.4867597242055637,67100
255,-14.903129657227002,-1.9080046423198984,67100
256,0.0,3.3211506733126037,67000
257,0.0,3.0739911976997623,67000
258,0.0,3.0739911976997623,67000
259,0.0,4.1089219400764225,67000
260,0.0,3.6985540584138934,67000
261,0.0,3.6835204447208385,67000
262,-14.925373134327002,3.4758734418671122,67000
263,0.0,5.896473602295473,66900
264,0.0,4.871934978332094,66900
265,0.0,4.861921701437088,66900
266,14.947683109118,4.794176860051033,66900
267,0.0,-1.6932895453571044,67000
268,-14.925373134327002,-1.7563464946375715,67000
269,0.0,3.705275826081314,66900
270,0.0,3.683155178214065,66900
271,29.895366218235,3.616505151032896,66900
272,-29.806259314456,-4.110195986855612,67100
273,0.0,4.005746701802291,66900
274,0.0,3.6867057469128444,66900
275,14.947683109118,3.5478025800736726,66900
276,0.0,-1.8255014229614965,67000
277,0.0,-1.567822122666527,67000
278,0.0,-2.1293729065501665,67000
279,0.0,-2.271860805565055,67000
280,0.0,-2.1156920494469005,67000
281,-14.925373134327002,-1.5574520504593339,67000
282,29.895366218235,4.423887059111955,66900
283,0.0,-5.180936760866369,67100
284,0.0,-5.108490655955909,67100
285,0.0,-5.108490655955909,67100
286,0.0,-3.6774581911166484,67100
287,0.0,-3.4168832186108014,67100
288,0.0,-2.4902105521603137,67100
289,0.0,-2.7392806749088465,67100
290,-14.903129657227002,-2.7863089377284926,67100
291,0.0,0.4964365876397606,67000
292,-14.925373134327002,1.4339973624556754,67000
293,29.895366218235,5.1075032368273865,66900
294,-14.903129657227002,-4.366788615624839,67100
295,0.0,-2.0008745215132886,67000
296,0.0,-3.0224801754019297,67000
297,-14.925373134327002,-2.6145933472391967,67000
298,14.947683109118,3.775563410536756,66900
299,0.0,0.8270537311488078,67000
300,0.0,-0.18860549708228763,67000
301,-14.925373134327002,-0.23958939194031514,67000
302,0.0,4.2384458595562675,66900
303,0.0,6.951291572830783,66900
304,29.895366218235,3.9739364206986973,66900
305,0.0,-6.157151997590884,67100
306,0.0,-4.763403024800087,67100
307,0.0,-4.172279548230564,67100
308,0.0,-3.608931182344346,67100
309,-29.806259314456,-3.608931182344346,67100
310,0.0,4.6192302163604495,66900
311,29.895366218235,6.789981574240637,66900
312,-14.903129657227002,-3.039578872962197,67100
313,0.0,1.9489654552982707,67000
314,0.0,1.9337871817577152,67000
315,0.0,1.9356194160902134,67000
316,0.0,1.9592885489102994,67000
317,0.0,1.9337871817577152,67000
318,0.0,1.9337871817577152,67000
319,0.0,1.9337871817577152,67000
320,0.0,1.9510364096396966,67000
321,0.0,1.9328108789400726,67000
322,0.0,1.9328108789400726,67000
323,0.0,1.9502083678200437,67000
324,0.0,1.916460082368125,67000
325,14.925373134329,1.9328108789400726,67000
326,0.0,-2.3240991123374894,67100
327,0.0,-2.6383290184411687,67100
328,0.0,-2.6277021599322015,67100
329,0.0,-2.620265529524484,67100
330,0.0,-2.620265529524484,67100
331,0.0,-2.620265529524484,67100
332,0.0,-2.622278991890574,67100
333,0.0,-2.7358263009251704,67100
334,0.0,-2.6224695112997107,67100
335,0.0,-2.6224695112997107,67100
336,-14.903129657227002,-2.249980961697623,67100
337,14.925373134329,2.6093027290999427,67000
338,-14.903129657227002,-1.9611265209875608,67100
339,14.925373134329,2.8956345797909155,67000
340,-14.903129657227002,-2.0882113456964473,67100
341,14.925373134329,2.9349431955886693,67000
342,0.0,-1.6553927165919275,67100
343,0.0,-1.8975734760026413,67100
344,0.0,-1.9639822110513647,67100
345,0.0,-2.133514113816102,67100
346,0.0,-1.940617442203358,67100
347,0.0,-1.9954800425031978,67100
348,0.0,-1.9986583379591691,67100
349,-14.903129657227002,-2.118090897254457,67100
350,14.925373134329,2.9976982906062655,67000
351,0.0,-1.7563833937440259,67100
352,0.0,-1.8836866210331922,67100
353,0.0,-1.9211414595853402,67100
354,0.0,-1.7999984011094847,67100
355,0.0,-1.8836866210331922,67100
356,14.903129657228,0.24918147560523113,67100
357,0.0,-4.471483609332297,67200
358,0.0,-4.229379731065364,67200
359,-14.880952380952001,-4.315418085541459,67200
360,0.0,-1.324261525154426,67100
361,0.0,-1.8815211674631491,67100
362,0.0,-1.8846994629191205,67100
363,-14.903129657227002,-1.8952577348740522,67100
364,14.925373134329,3.4730241932155743,67000
365,0.0,0.818974917922739,67100
366,14.903129657228,1.621246914555337,67100
367,0.0,-4.118384739256716,67200
368,0.0,-4.9867189166178,67200
369,0.0,-5.224871300196488,67200
370,0.0,-4.133437437262821,67200
371,-14.880952380952001,-4.1460360779845855,67200
372,0.0,-1.4887239500115381,67100
373,0.0,-1.9352241955675153,67100
374,0.0,-1.9322895078736804,67100
375,-14.903129657227002,-0.7907708573086181,67100
376,0.0,4.8562037930098905,67000
377,0.0,4.8472772132027835,67000
378,14.925373134329,6.71418354412854,67000
379,-14.903129657227002,-1.6696402661087,67100
380,0.0,4.896109390277398,67000
381,0.0,4.3686302542727455,67000
382,0.0,3.5705783173803978,67000
383,14.925373134329,3.5745929395752762,67000
384,0.0,-2.027811347304746,67100
385,-14.903129657227002,-2.0948255249142242,67100
386,0.0,3.510533123351727,67000
387,0.0,3.5943282180862846,67000
388,14.925373134329,3.510533123351727,67000
389,-14.903129657227002,-1.5184589323987192,67100
390,0.0,3.588121387628995,67000
391,0.0,3.526510339812439,67000
392,14.925373134329,3.9508231822915576,67000
393,-14.903129657227002,0.5457406825303135,67100
394,0.0,5.562621540715851,67000
395,14.925373134329,6.801941351269736,67000
396,-14.903129657227002,1.1439024104826139,67100
397,0.0,5.562621540715851,67000
398,14.925373134329,6.575046947364556,67000
399,0.0,1.5555413233607032,67100
400,-14.903129657227002,1.375624029432067,67100
401,0.0,5.613502156895155,67000
402,14.925373134329,3.5181834615904135,67000
403,0.0,-0.7833986604312935,67100
404,-14.903129657227002,-0.7615708407326806,67100
405,0.0,4.307956631208305,67000
406,0.0,3.4220130644552076,67000
407,14.925373134329,2.514990135672818,67000
408,0.0,-2.73232009918184,67100
409,0.0,-2.707250663217499,67100
410,0.0,-2.5905850694397503,67100
411,0.0,-1.8802994470654755,67100
412,0.0,-1.9713905060547126,67100
413,-14.903129657227002,-2.2325370209813684,67100
414,0.0,3.161593304409981,67000
415,0.0,3.043429115572953,67000
416,14.925373134329,3.3741999411020585,67000
417,0.0,-2.4408962483614194,67100
418,0.0,-2.206832355855231,67100
419,0.0,-2.205552111995805,67100
420,0.0,-2.4219661924617832,67100
421,0.0,-2.206832355855231,67100
422,0.0,-2.206832355855231,67100
423,0.0,-2.206832355855231,67100
424,-14.903129657227002,-2.2448106599768147,67100
425,0.0,3.143336369662641,67000
426,0.0,3.0136187353459323,67000
427,0.0,1.9857290140802981,67000
428,0.0,1.8198816391944819,67000
429,0.0,1.8198816391944819,67000
430,0.0,1.8198816391944819,67000
431,0.0,1.8505865761238187,67000
432,14.925373134329,1.821543249974882,67000
433,0.0,-2.810348346089608,67100
434,0.0,-2.761397321291941,67100
435,0.0,-2.761397321291941,67100
436,-14.903129657227002,-2.532921594956768,67100
437,0.0,1.8987680297542446,67000
438,14.925373134329,1.8987680297542446,67000
439,0.0,-2.7383022376224355,67100
440,0.0,-2.5036590327357677,67100
441,0.0,-2.608196926295295,67100
442,0.0,-2.6592036160851866,67100
443,0.0,-1.9721405651561466,67100
444,0.0,-2.168025484718741,67100
445,0.0,-2.168025484718741,67100
446,-14.903129657227002,-2.168025484718741,67100
447,0.0,2.825281043204242,67000
448,0.0,2.7924241502767604,67000
449,14.925373134329,2.740587300785424,67000
450,0.0,-2.278510260859902,67100
451,0.0,-2.230035090309495,67100
452,0.0,-2.2250140501307425,67100
453,0.0,-2.2250140501307425,67100
454,0.0,-2.2250140501307425,67100
455,0.0,-2.3797939600113986,67100
456,-14.903129657227002,-2.375859989728879,67100
457,0.0,2.6325331705119273,67000
458,0.0,2.3259939146021087,67000
459,0.0,2.52643905645756,67000
460,0.0,2.255573891653464,67000
461,0.0,2.077794284910274,67000
462,0.0,2.089933339335804,67000
463,0.0,2.074984617856187,67000
464,0.0,2.074984617856187,67000
465,0.0,1.894913650449292,67000
466,14.925373134329,1.894023122024041,67000
467,0.0,-2.7434753231455278,67100
468,-14.903129657227002,-2.8265956997131414,67100
469,0.0,1.9012608634131696,67000
470,0.0,1.868521754871457,67000
471,0.0,0.6353781646448822,67000
472,14.925373134329,1.3457394517124803,67000
473,-14.903129657227002,-4.044722578961461,67100
474,0.0,-0.021703976381968616,67000
475,0.0,0.26088028834988203,67000
476,0.0,0.25449417179708045,67000
477,0.0,0.1330534439077686,67000
478,0.0,-0.8652605889760656,67000
479,0.0,-1.7758914485724981,67000
480,0.0,-1.7812100929657604,67000
481,0.0,-1.7816842241462871,67000
482,0.0,-1.760544675774855,67000
483,-14.925373134327002,-1.8112201791629876,67000
484,0.0,3.3506913386667336,66900
485,0.0,3.3498915185211757,66900
486,0.0,3.288874266893973,66900
487,14.947683109118,3.3140074659722054,66900
488,0.0,-1.7841470852325774,67000
489,0.0,-1.8177896680815682,67000
490,0.0,-1.7841470852325774,67000
491,0.0,-1.7841470852325774,67000
492,0.0,-1.7981030057876939,67000
493,-14.925373134327002,-1.7841470852325774,67000
494,0.0,3.326799397429047,66900
495,0.0,3.318547258158445,66900
496,0.0,3.093236772391699,66900
497,0.0,3.001584690015952,66900
498,0.0,2.991268446958803,66900
499,0.0,3.0031639109727792,66900
500,0.0,2.9662076892337867,66900
501,0.0,2.9849385769217553,66900
502,0.0,2.942444094541345,66900
503,0.0,2.988248007498763,66900
504,0.0,2.975583158486829,66900
505,0.0,2.967331019216226,66900
506,14.947683109118,2.922427671049191,66900
507,0.0,-2.056598495927691,67000
508,0.0,-2.1540085195956173,67000
509,-14.925373134327002,-2.1070441059947123,67000
510,0.0,2.771501362014985,66900
511,0.0,2.771501362014985,66900
512,0.0,2.7520195827272427,66900
513,0.0,2.7222441025494173,66900
514,14.947683109118,2.6690886151117788,66900
515,0.0,-2.2508396109003788,67000
516,0.0,-2.7622044575259794,67000
517,-14.925373134327002,-2.413630941053389,67000
518,0.0,2.3305311809302585,66900
519,0.0,2.3680829546170745,66900
520,0.0,2.3249383270409916,66900
521,0.0,2.3249383270409916,66900
522,0.0,2.3231796064500387,66900
523,0.0,2.33328872685912,66900
524,14.947683109118,2.3249383270409916,66900
525,-14.925373134327002,-2.438267312917816,67000
526,0.0,2.3305311809302585,66900
527,0.0,0.9624186119825844,66900
528,0.0,1.3853385613626983,66900
529,0.0,1.404799630431268,66900
530,0.0,1.4886955295016124,66900
531,0.0,1.5137351664534011,66900
532,14.947683109118,1.259083101910806,66900
533,0.0,-3.628037754338241,67000
534,0.0,-3.545787855327281,67000
535,0.0,-3.5335324797904835,67000
536,0.0,-3.5335324797904835,67000
537,0.0,-3.5335324797904835,67000
538,-29.850746268656998,-3.3455640949709724,67000
539,29.940119760477998,5.715108939358608,66800
540,0.0,-4.945478817965265,67000
541,0.0,-4.945478817965265,67000
542,-14.925373134327002,-4.945478817965265,67000
543,-14.947683109117001,-1.175492676108636,66900
544,0.0,3.605747304574282,66800
545,0.0,3.5926962157598807,66800
546,14.970059880238999,3.6072544397857453,66800
547,0.0,-0.4986699342127579,66900
548,0.0,-0.18604915474231623,66900
549,-14.947683109117001,-0.18211879679343862,66900
550,0.0,4.856986301955216,66800
551,0.0,4.115776799952495,66800
552,14.970059880238999,3.7580019567991734,66800
553,0.0,0.7220719085200219,66900
554,-14.947683109117001,-1.033642328399314,66900
555,0.0,3.6961340222560657,66800
556,0.0,3.673752903926351,66800
557,14.970059880238999,3.676725632754823,66800
558,0.0,-1.8150461341449755,66900
559,0.0,-1.902009467304232,66900
560,0.0,-1.876844548408815,66900
561,0.0,-1.8150461341449755,66900
562,0.0,-1.876844548408815,66900
563,0.0,-1.8150461341449755,66900
564,0.0,-1.8150461341449755,66900
565,0.0,-1.8150461341449755,66900
566,-14.947683109117001,-1.8150461341449755,66900
567,14.970059880238999,3.5788489165231314,66800
568,0.0,-1.8150461341449755,66900
569,0.0,-1.3541265234709965,66900
570,-14.947683109117001,-1.7934630613387559,66900
571,0.0,3.766254096069776,66800
572,0.0,3.756453406541605,66800
573,0.0,3.6953570166319745,66800
574,14.970059880238999,3.6568527036490495,66800
575,0.0,-1.810257595049584,66900
576,0.0,-1.810257595049584,66900
577,0.0,-1.810257595049584,66900
578,0.0,-1.84853977871924,66900
579,0.0,-1.810257595049584,66900
580,0.0,-1.8159650395878872,66900
581,0.0,-1.8150461341449755,66900
582,0.0,-1.5937670249161882,66900
583,0.0,0.5886573329187211,66900
584,0.0,1.493910463879297,66900
585,0.0,-0.9654228606148098,66900
586,0.0,-1.8711647249750805,66900
587,0.0,-1.8711647249750805,66900
588,0.0,-1.920302601799457,66900
589,-14.947683109117001,-1.876139734614507,66900
590,0.0,3.7586524856873154,66800
591,0.0,3.8046144478321775,66800
592,0.0,3.7430787945876487,66800
593,0.0,3.7817579354914503,66800
594,0.0,3.790010074762052,66800
595,0.0,3.6817818057491016,66800
596,0.0,3.790010074762052,66800
597,14.970059880238999,3.8046195147194974,66800
598,-14.947683109117001,-1.5908157410259933,66900
599,14.970059880238999,3.8044200998641613,66800
600,0.0,-1.916255409384438,66900
601,-14.947683109117001,-1.8737006502992786,66900
602,0.0,3.8121778467239342,66800
603,0.0,3.781871979350093,66800
604,0.0,3.7096626484504585,66800
605,0.0,3.6471332846107396,66800
606,0.0,-0.9459777578792743,66800
607,0.0,-3.4971163774869773,66800
608,0.0,-1.9358929020459528,66800
609,0.0,-2.0142900584364503,66800
610,0.0,-1.9261057067605167,66800
611,-14.970059880238999,-1.9261057067605167,66800
612,14.992503748125,2.544799573798657,66700
613,0.0,-1.6653165670231562,66800
614,-14.970059880238999,1.4394486559855932,66800
615,0.0,4.986284838575005,66700
616,0.0,4.4502986429366596,66700
617,0.0,4.919803382267259,66700
618,0.0,6.354415523820463,66700
619,14.992503748125,6.188037875629691,66700
620,0.0,1.4666532760446604,66800
621,0.0,-0.8851795812387506,66800
622,0.0,-1.8521336292917434,66800
623,0.0,-1.8550466908456995,66800
624,0.0,-1.229459191173928,66800
625,0.0,-1.8521336292917434,66800
626,0.0,1.3713511315910945,66800
627,0.0,1.3225429976234593,66800
628,0.0,1.7868344710429265,66800
629,0.0,1.7195418938021878,66800
630,0.0,1.693406030710587,66800
631,0.0,1.689655779409412,66800
632,0.0,1.689655779409412,66800
633,0.0,1.6878945866857338,66800
634,0.0,1.2991120982593904,66800
635,0.0,1.2693792347621633,66800
636,0.0,1.2793205840122646,66800
637,0.0,1.2660954238763633,66800
638,0.0,1.2660954238763633,66800
639,0.0,1.2660954238763633,66800
640,0.0,1.2304243060831712,66800
641,0.0,1.1849921694521428,66800
642,0.0,1.1539368132563768,66800
643,0.0,1.2265811102429205,66800
644,0.0,1.2245064830855852,66800
645,0.0,1.2245064830855852,66800
646,0.0,1.2245064830855852,66800
647,0.0,1.2245064830855852,66800
648,0.0,1.2245064830855852,66800
649,0.0,1.2738822409010946,66800
650,0.0,1.3253632547386525,66800
651,0.0,1.4340750336221295,66800
652,0.0,1.4340750336221295,66800
653,0.0,1.4469813679769543,66800
654,0.0,1.2487310445992743,66800
655,0.0,1.23771806071327,66800
656,0.0,1.2526221891430693,66800
657,0.0,1.7418790037338028,66800
658,0.0,1.6765319355295638,66800
659,0.0,1.693406030710587,66800
660,0.0,1.6765319355295638,66800
661,0.0,1.6765319355295638,66800
662,0.0,1.6765319355295638,66800
663,0.0,1.693406030710587,66800
664,0.0,1.6765319355295638,66800
665,14.970059880238999,1.6765319355295638,66800
666,0.0,-3.528513322411029,66900
667,0.0,-3.2217150089837747,66900
668,0.0,-3.2401027258300044,66900
669,0.0,-3.2217150089837747,66900
670,-14.947683109117001,-3.2217150089837747,66900
671,0.0,1.432840282493372,66800
672,0.0,1.4128149818641047,66800
673,0.0,1.4128149818641047,66800
674,0.0,1.4128149818641047,66800
675,0.0,1.6858062728602934,66800
676,0.0,1.6858062728602934,66800
677,14.970059880238999,1.693539031981746,66800
678,0.0,1.4288009744223227,66900
679,-14.947683109117001,-0.4535861555762112,66900
680,0.0,4.846610125928906,66800
681,0.0,5.357917126850978,66800
682,0.0,4.9366116911010165,66800
683,0.0,4.9366116911010165,66800
684,0.0,4.9366116911010165,66800
685,0.0,4.9366116911010165,66800
686,0.0,4.9366116911010165,66800
687,0.0,4.895540457913677,66800
688,0.0,6.875126532320475,66800
689,0.0,6.479035391445678,66800
690,0.0,6.479035391445678,66800
691,0.0,6.479035391445678,66800
692,0.0,6.46020556998084,66800
693,0.0,6.595618526877692,66800
694,14.970059880238999,6.46020556998084,66800
695,-14.947683109117001,1.3977226706656543,66900
696,0.0,5.6742971043319645,66800
697,0.0,4.860153464137054,66800
698,0.0,4.819082230949714,66800
699,0.0,4.836488369150184,66800
700,0.0,4.836488369150184,66800
701,0.0,4.836488369150184,66800
702,0.0,4.836488369150184,66800
703,0.0,4.836488369150184,66800
704,0.0,4.819082230949714,66800
705,0.0,4.833408828140972,66800
706,29.940119760477998,4.837912052414553,66800
707,0.0,-5.080805014860467,67000
708,0.0,-5.107396075130001,67000
709,0.0,-5.080805014860467,67000
710,0.0,-5.080805014860467,67000
711,0.0,-3.989329983691186,67000
712,-29.850746268656998,-4.735970533231301,67000
713,0.0,4.380975161329724,66800
714,0.0,4.402299776291391,66800
715,0.0,4.388756438083244,66800
716,0.0,4.402299776291391,66800
717,0.0,4.443371009478731,66800
718,0.0,5.748878699934719,66800
719,14.970059880238999,3.5440030997720475,66800
720,0.0,-2.087259736664916,66900
721,0.0,-2.062786082641257,66900
722,0.0,-2.062786082641257,66900
723,0.0,-2.164790584014562,66900
724,-14.947683109117001,-1.9246747596740312,66900
725,0.0,3.3856932322226347,66800
726,14.970059880238999,3.571687365614393,66800
727,0.0,1.8172762788954262,66900
728,0.0,2.1043266129446745,66900
729,0.0,2.1593390815207916,66900
730,14.947683109118,1.952212120759641,66900
