appl_seq_num,price,order_qty,side,transact_time,order_type,bid_appl_seq_num,offer_appl_seq_num
44170,1282500,10000,2,20200110091500950,2,,
44285,1260000,30000,2,20200110091500950,2,,
45028,1124600,10000,1,20200110091500970,2,,
45051,1195200,10000,2,20200110091500970,2,,
45866,1282000,10000,2,20200110091500990,2,,
45870,1208600,10000,2,20200110091500990,2,,
45913,1071400,10000,1,20200110091500990,2,,
45918,1244700,10000,2,20200110091500990,2,,
45921,1183600,10000,2,20200110091500990,2,,
45924,1098800,10000,1,20200110091500990,2,,
46254,1118500,10000,1,20200110091501000,2,,
46548,1199800,50000,2,20200110091501000,2,,
46560,1149800,100000,1,20200110091501000,2,,
46561,1159800,100000,1,20200110091501000,2,,
47191,1188600,10000,2,20200110091501010,2,,
47192,1198600,10000,2,20200110091501010,2,,
47196,1208600,10000,2,20200110091501010,2,,
47197,1263700,10000,2,20200110091501010,2,,
47616,1100000,10000,1,20200110091501020,2,,
48075,1158000,10000,1,20200110091501030,2,,
48077,1178000,10000,2,20200110091501030,2,,
50579,1260000,40000,2,20200110091501080,2,,
51010,1214800,10000,2,20200110091501090,2,,
51016,1092300,10000,1,20200110091501090,2,,
51092,1049400,20000,2,20200110091501090,2,,
51759,1166000,10000,1,20200110091501110,2,,
51778,1282600,330000,2,20200110091501110,2,,
51957,1198600,10000,2,20200110091501120,2,,
52243,1282600,10000,2,20200110091501130,2,,
52780,1200000,40000,2,20200110091501140,2,,
52815,1191100,10000,2,20200110091501140,2,,
53282,1105000,20000,1,20200110091501150,2,,
53326,1190000,100000,2,20200110091501160,2,,
54065,1199900,20000,2,20200110091501180,2,,
54818,1282000,50000,2,20200110091501200,2,,
54986,1185000,10000,2,20200110091501210,2,,
55081,1049400,10000,1,20200110091501210,2,,
55207,1212600,10000,2,20200110091501220,2,,
55208,1247600,10000,2,20200110091501220,2,,
55209,1282600,10000,2,20200110091501220,2,,
56626,1205900,10000,2,20200110091501260,2,,
56933,1165900,20000,2,20200110091501270,2,,
57097,1180000,10000,2,20200110091501280,2,,
57578,1145400,30000,1,20200110091501300,2,,
58496,1202200,10000,2,20200110091501330,2,,
58722,1063900,120000,1,20200110091501340,2,,
58953,1175500,30000,2,20200110091501340,2,,
59016,1166000,10000,1,20200110091501340,2,,
60635,1220000,100000,2,20200110091501410,2,,
61002,1110100,10000,1,20200110091501430,2,,
61003,1199900,10000,2,20200110091501430,2,,
61324,1185000,50000,2,20200110091501430,2,,
62410,1143500,10000,1,20200110091501460,2,,
62413,1126800,10000,1,20200110091501460,2,,
62414,1110200,10000,1,20200110091501460,2,,
62429,1093500,10000,1,20200110091501460,2,,
62720,1206900,10000,2,20200110091501470,2,,
62769,1120000,10000,1,20200110091501470,2,,
62774,1260000,10000,2,20200110091501470,2,,
62834,1180000,30000,2,20200110091501470,2,,
63418,1211800,10000,2,20200110091501490,2,,
63761,1235000,350000,2,20200110091501500,2,,
63847,1272800,10000,2,20200110091501500,2,,
63857,1198000,140000,2,20200110091501500,2,,
64410,1282600,700000,2,20200110091501530,2,,
64548,1140000,30000,1,20200110091501530,2,,
65096,1120000,100000,1,20200110091501550,2,,
65389,1237600,10000,2,20200110091501570,2,,
65390,1250000,10000,2,20200110091501570,2,,
65396,1262600,10000,2,20200110091501570,2,,
65398,1275300,10000,2,20200110091501570,2,,
65399,1182500,50000,2,20200110091501570,2,,
65698,1155800,10000,1,20200110091501570,2,,
65699,1137300,10000,1,20200110091501570,2,,
65704,1115900,30000,1,20200110091501580,2,,
65999,1140000,100000,1,20200110091501580,2,,
66006,1049400,30000,2,20200110091501580,2,,
66379,1190000,100000,2,20200110091501600,2,,
67637,1179800,100000,2,20200110091501640,2,,
67638,1189800,100000,2,20200110091501640,2,,
67639,1199800,100000,2,20200110091501640,2,,
67645,1149800,100000,1,20200110091501640,2,,
67703,1166000,110000,1,20200110091501640,2,,
67715,0,110000,,20200110091501640,4,67703,0
67817,1128700,10000,1,20200110091501640,2,,
68225,1282600,10000,2,20200110091501660,2,,
68836,1210000,10000,2,20200110091501680,2,,
69409,1208800,20000,2,20200110091501690,2,,
69496,1126000,10000,1,20200110091501700,2,,
69734,1188000,10000,2,20200110091501700,2,,
69735,1153000,10000,1,20200110091501700,2,,
69736,1143000,10000,1,20200110091501700,2,,
69737,1133000,10000,1,20200110091501700,2,,
69738,1123000,10000,1,20200110091501700,2,,
69739,1113000,10000,1,20200110091501700,2,,
69741,1103000,10000,1,20200110091501700,2,,
70179,1166000,10000,1,20200110091501720,2,,
70196,1190300,20000,2,20200110091501720,2,,
70829,1199600,10000,2,20200110091501740,2,,
70937,1200000,10000,2,20200110091501740,2,,
71133,1200000,100000,2,20200110091501750,2,,
71347,1180000,10000,2,20200110091501760,2,,
71549,1225300,10000,2,20200110091501770,2,,
71979,1280000,20000,2,20200110091501790,2,,
72409,1218800,20000,2,20200110091501810,2,,
72429,1238800,20000,2,20200110091501810,2,,
73046,1110000,90000,1,20200110091501840,2,,
73200,1260000,10000,2,20200110091501840,2,,
73323,1260000,10000,2,20200110091501850,2,,
73324,1203000,10000,2,20200110091501850,2,,
73890,1208800,10000,2,20200110091501870,2,,
74469,1199000,20000,2,20200110091501890,2,,
74470,1090000,10000,1,20200110091501890,2,,
75012,1150000,10000,1,20200110091501910,2,,
75176,1106000,210000,1,20200110091501920,2,,
75521,1050000,10000,1,20200110091501940,2,,
75571,1070000,10000,1,20200110091501940,2,,
75573,1178800,20000,2,20200110091501940,2,,
76144,1161000,20000,1,20200110091501950,2,,
76427,1200000,20000,2,20200110091501970,2,,
76725,1130000,10000,1,20200110091501980,2,,
76726,1100000,10000,1,20200110091501980,2,,
77896,1200000,20000,2,20200110091502020,2,,
78084,1080000,10000,1,20200110091502020,2,,
78086,1110000,10000,1,20200110091502020,2,,
78243,1060000,10000,1,20200110091502030,2,,
78297,1183000,10000,2,20200110091502030,2,,
78911,1154400,10000,1,20200110091502050,2,,
79089,1110000,20000,1,20200110091502050,2,,
79475,1149900,10000,1,20200110091502070,2,,
79649,1123000,10000,1,20200110091502070,2,,
80098,1199600,10000,2,20200110091502090,2,,
80101,1131200,10000,1,20200110091502090,2,,
80105,1179600,10000,2,20200110091502090,2,,
80106,1189600,10000,2,20200110091502090,2,,
80107,1199600,10000,2,20200110091502090,2,,
80108,1209600,10000,2,20200110091502090,2,,
80109,1151200,10000,1,20200110091502090,2,,
80866,1166000,20000,1,20200110091502120,2,,
81106,1210000,20000,2,20200110091502130,2,,
81251,1282600,90000,2,20200110091502130,2,,
81322,1263300,10000,2,20200110091502130,2,,
81760,1250000,10000,2,20200110091502150,2,,
82277,1165900,10000,2,20200110091502170,2,,
82279,1173000,20000,2,20200110091502170,2,,
82612,1190000,10000,2,20200110091502180,2,,
82614,1200000,10000,2,20200110091502180,2,,
82616,1210000,10000,2,20200110091502180,2,,
82618,1220000,10000,2,20200110091502180,2,,
82621,1230000,10000,2,20200110091502180,2,,
82622,1240000,10000,2,20200110091502180,2,,
82623,1250000,10000,2,20200110091502180,2,,
82624,1260000,10000,2,20200110091502180,2,,
82625,1270000,10000,2,20200110091502180,2,,
83242,1190000,10000,2,20200110091502210,2,,
83243,1130000,10000,1,20200110091502210,2,,
83863,1282600,2610000,2,20200110091502230,2,,
84722,1145000,60000,1,20200110091502260,2,,
85795,1181800,10000,2,20200110091502300,2,,
85802,1276000,40000,2,20200110091502300,2,,
85803,1282600,10000,2,20200110091502300,2,,
85804,1049400,10000,1,20200110091502300,2,,
86032,1130100,20000,1,20200110091502310,2,,
86100,1201600,10000,2,20200110091502320,2,,
86571,1139800,20000,1,20200110091502340,2,,
86722,1196000,10000,2,20200110091502340,2,,
87108,1130000,10000,1,20200110091502360,2,,
87190,1170000,40000,2,20200110091502360,2,,
87773,1160000,60000,1,20200110091502390,2,,
87809,1165000,10000,2,20200110091502390,2,,
87941,1136000,20000,1,20200110091502400,2,,
87979,1233000,20000,2,20200110091502400,2,,
87982,1282600,20000,2,20200110091502400,2,,
88171,1185000,10000,2,20200110091502400,2,,
88172,1195000,10000,2,20200110091502400,2,,
88173,1205000,10000,2,20200110091502400,2,,
88175,1215000,10000,2,20200110091502400,2,,
88176,1225000,10000,2,20200110091502400,2,,
88177,1235000,10000,2,20200110091502400,2,,
88179,1245000,10000,2,20200110091502400,2,,
88181,1255000,10000,2,20200110091502400,2,,
88183,1265000,10000,2,20200110091502400,2,,
88188,1282600,20000,2,20200110091502400,2,,
88447,1130000,10000,1,20200110091502420,2,,
88543,1209900,10000,2,20200110091502420,2,,
88592,1195900,10000,2,20200110091502420,2,,
88709,1240000,20000,2,20200110091502430,2,,
88710,1150000,20000,1,20200110091502430,2,,
88711,1130000,30000,1,20200110091502430,2,,
89117,1205900,10000,2,20200110091502440,2,,
89119,1195900,10000,2,20200110091502440,2,,
90494,1165000,10000,1,20200110091502490,2,,
90738,1206400,10000,2,20200110091502500,2,,
90998,1140000,50000,1,20200110091502510,2,,
91003,1190000,30000,2,20200110091502510,2,,
91594,1195100,200000,2,20200110091502540,2,,
91758,1123500,200000,1,20200110091502540,2,,
92308,1145000,10000,1,20200110091502560,2,,
92698,1196600,10000,2,20200110091502570,2,,
93216,1140200,40000,1,20200110091502590,2,,
93225,1177800,50000,2,20200110091502590,2,,
94654,1181000,50000,2,20200110091502650,2,,
94655,1185000,40000,2,20200110091502650,2,,
94656,1189000,40000,2,20200110091502650,2,,
94657,1193000,50000,2,20200110091502650,2,,
94660,1197000,60000,2,20200110091502650,2,,
94661,1201000,60000,2,20200110091502650,2,,
94662,1160000,50000,1,20200110091502650,2,,
94664,1155000,50000,1,20200110091502650,2,,
94665,1150000,50000,1,20200110091502650,2,,
94666,1145000,50000,1,20200110091502650,2,,
94667,1140000,50000,1,20200110091502650,2,,
94668,1135000,50000,1,20200110091502650,2,,
94669,1130000,50000,1,20200110091502650,2,,
94670,1125000,50000,1,20200110091502650,2,,
94671,1120000,50000,1,20200110091502650,2,,
95028,1195000,10000,2,20200110091502660,2,,
95542,1104600,10000,1,20200110091502680,2,,
95740,1200500,60000,2,20200110091502690,2,,
95744,1270000,10000,2,20200110091502690,2,,
95878,1223800,10000,2,20200110091502690,2,,
96666,1150000,10000,1,20200110091502720,2,,
96782,1111100,2290000,2,20200110091502720,2,,
97628,1200000,20000,2,20200110091502760,2,,
97814,1261800,20000,2,20200110091502780,2,,
97890,1163700,10000,1,20200110091502780,2,,
98309,1245500,20000,2,20200110091502810,2,,
98321,1150000,20000,1,20200110091502810,2,,
98325,1130000,30000,1,20200110091502810,2,,
98719,1281600,10000,2,20200110091502830,2,,
99472,1200000,20000,2,20200110091502860,2,,
99474,1140000,10000,1,20200110091502860,2,,
99476,1130000,10000,1,20200110091502860,2,,
99617,1210000,10000,2,20200110091502860,2,,
99652,1124600,10000,1,20200110091502860,2,,
100215,1220000,70000,2,20200110091502890,2,,
100216,1270000,80000,2,20200110091502890,2,,
100464,1129000,50000,1,20200110091502900,2,,
100525,1190000,10000,2,20200110091502910,2,,
100634,1260000,40000,2,20200110091502920,2,,
100683,1224000,30000,2,20200110091502920,2,,
101618,1195900,10000,2,20200110091502960,2,,
101664,1190000,10000,2,20200110091502960,2,,
101668,1140000,10000,1,20200110091502960,2,,
101834,1215900,10000,2,20200110091502970,2,,
102112,1200000,20000,2,20200110091502980,2,,
102593,1190000,10000,2,20200110091503010,2,,
103948,1185100,70000,1,20200110091503080,2,,
104245,1180000,10000,2,20200110091503090,2,,
104502,1156000,10000,1,20200110091503110,2,,
104588,1188000,10000,2,20200110091503110,2,,
104594,1198000,10000,2,20200110091503110,2,,
104595,1208000,10000,2,20200110091503110,2,,
104596,1218000,10000,2,20200110091503110,2,,
104597,1228000,10000,2,20200110091503110,2,,
104599,1238000,10000,2,20200110091503110,2,,
104601,1248000,10000,2,20200110091503110,2,,
104602,1258000,10000,2,20200110091503110,2,,
104604,1268000,10000,2,20200110091503110,2,,
104605,1278000,10000,2,20200110091503110,2,,
104606,1282000,10000,2,20200110091503110,2,,
104608,1135000,10000,1,20200110091503110,2,,
104609,1120000,20000,1,20200110091503110,2,,
104610,1115000,20000,1,20200110091503110,2,,
104611,1110000,20000,1,20200110091503110,2,,
104613,1105000,20000,1,20200110091503110,2,,
104726,1282600,10000,2,20200110091503120,2,,
105074,1282600,20000,2,20200110091503130,2,,
105302,1230000,20000,2,20200110091503140,2,,
105311,1200000,20000,2,20200110091503140,2,,
105537,0,10000,,20200110091503160,4,13612,0
105620,1200000,10000,2,20200110091503160,2,,
106261,1149100,20000,1,20200110091503210,2,,
107011,1050100,10000,1,20200110091503260,2,,
107546,1049400,70000,2,20200110091503300,2,,
107650,1175000,10000,2,20200110091503310,2,,
107729,1200000,10000,2,20200110091503310,2,,
109301,1241800,10000,2,20200110091503420,2,,
109333,1269800,20000,2,20200110091503420,2,,
109524,1179600,10000,2,20200110091503430,2,,
109550,1147200,10000,1,20200110091503430,2,,
109819,1210000,10000,2,20200110091503440,2,,
109915,1150000,30000,1,20200110091503450,2,,
109919,1158000,30000,1,20200110091503450,2,,
110586,1170000,20000,2,20200110091503490,2,,
111476,1130000,10000,1,20200110091503560,2,,
111478,1282500,10000,2,20200110091503570,2,,
111743,1125000,10000,1,20200110091503580,2,,
111804,1195800,10000,2,20200110091503580,2,,
111806,1208800,10000,2,20200110091503580,2,,
111808,1232800,10000,2,20200110091503580,2,,
111870,1140000,10000,1,20200110091503580,2,,
112057,1155000,10000,1,20200110091503600,2,,
112551,1136800,10000,1,20200110091503630,2,,
112869,1250800,10000,2,20200110091503660,2,,
113173,1158800,10000,1,20200110091503670,2,,
114375,1156000,10000,1,20200110091503720,2,,
114378,1146000,10000,1,20200110091503720,2,,
114385,1136000,10000,1,20200110091503720,2,,
114387,1126000,10000,1,20200110091503720,2,,
114626,1145000,40000,1,20200110091503730,2,,
114691,1175000,10000,2,20200110091503730,2,,
114709,1090000,30000,1,20200110091503730,2,,
114711,1100000,20000,1,20200110091503730,2,,
114713,1095000,30000,1,20200110091503730,2,,
114719,1085000,30000,1,20200110091503730,2,,
115557,1130000,10000,1,20200110091503810,2,,
115560,0,10000,,20200110091503810,4,115557,0
115565,1125000,10000,1,20200110091503810,2,,
115571,1282600,10000,2,20200110091503810,2,,
116896,1120000,10000,1,20200110091503900,2,,
116897,1110000,10000,1,20200110091503900,2,,
116899,1100000,10000,1,20200110091503900,2,,
117054,1131200,20000,1,20200110091503910,2,,
117094,1180600,20000,2,20200110091503920,2,,
117366,1188800,40000,2,20200110091503930,2,,
117712,1150000,10000,1,20200110091503960,2,,
118308,1230000,20000,2,20200110091504010,2,,
118388,1080000,40000,1,20200110091504010,2,,
119509,1200900,40000,2,20200110091504080,2,,
119997,1155300,10000,1,20200110091504130,2,,
120044,1131000,50000,1,20200110091504140,2,,
120180,1259800,10000,2,20200110091504150,2,,
120310,1198000,10000,2,20200110091504170,2,,
120826,1206000,50000,2,20200110091504230,2,,
120830,1216000,50000,2,20200110091504230,2,,
120885,1174800,10000,2,20200110091504230,2,,
120886,1185500,10000,2,20200110091504230,2,,
120888,1196200,10000,2,20200110091504230,2,,
120890,1207000,10000,2,20200110091504230,2,,
120891,1217900,10000,2,20200110091504230,2,,
120892,1228900,10000,2,20200110091504230,2,,
121340,1163100,10000,1,20200110091504280,2,,
121542,1160000,20000,1,20200110091504310,2,,
121544,1155500,20000,1,20200110091504310,2,,
121556,1150100,30000,1,20200110091504310,2,,
121692,1120000,30000,1,20200110091504320,2,,
122487,1150000,10000,1,20200110091504410,2,,
122500,1228000,200000,2,20200110091504410,2,,
123674,1211200,50000,2,20200110091504510,2,,
123924,1282600,40000,2,20200110091504540,2,,
123994,1180000,10000,2,20200110091504540,2,,
123997,1190000,10000,2,20200110091504540,2,,
124001,1200000,10000,2,20200110091504540,2,,
124467,1198000,10000,2,20200110091504590,2,,
124839,1198800,10000,2,20200110091504610,2,,
124846,1282600,10000,2,20200110091504610,2,,
125205,1176700,30000,2,20200110091504650,2,,
125261,1142600,60000,1,20200110091504660,2,,
125286,1268800,10000,2,20200110091504670,2,,
125938,1070000,10000,1,20200110091504730,2,,
126025,1167000,90000,1,20200110091504740,2,,
127128,1241800,10000,2,20200110091504850,2,,
127254,1277800,10000,2,20200110091504860,2,,
127377,1189900,20000,2,20200110091504880,2,,
127728,1180000,10000,2,20200110091504910,2,,
127960,1178800,10000,2,20200110091504930,2,,
128095,1130000,10000,1,20200110091504950,2,,
128624,1260000,10000,2,20200110091505000,2,,
128629,1196000,10000,2,20200110091505000,2,,
129342,1200000,10000,2,20200110091505070,2,,
129411,1123000,10000,1,20200110091505070,2,,
129918,1130000,10000,1,20200110091505110,2,,
130446,1120000,10000,1,20200110091505210,2,,
130622,1153900,10000,1,20200110091505240,2,,
130623,1143600,10000,1,20200110091505240,2,,
130624,1133400,10000,1,20200110091505240,2,,
130625,1123300,10000,1,20200110091505240,2,,
130626,1113000,10000,1,20200110091505240,2,,
130627,1102800,10000,1,20200110091505240,2,,
130630,1093200,10000,1,20200110091505240,2,,
130631,1086600,10000,1,20200110091505240,2,,
130632,1079800,10000,1,20200110091505240,2,,
130633,1074000,10000,1,20200110091505240,2,,
130927,1127100,10000,1,20200110091505320,2,,
130946,1127100,20000,1,20200110091505320,2,,
131187,1208800,20000,2,20200110091505380,2,,
131188,1248800,20000,2,20200110091505380,2,,
131190,1273800,20000,2,20200110091505380,2,,
132452,1049500,150000,1,20200110091505600,2,,
132485,1055500,10000,1,20200110091505600,2,,
132487,1059600,10000,1,20200110091505600,2,,
132854,1206700,10000,2,20200110091505660,2,,
133385,1166800,50000,1,20200110091505740,2,,
133496,1228000,180000,2,20200110091505750,2,,
133625,1228000,140000,2,20200110091505770,2,,
133855,1100000,20000,1,20200110091505830,2,,
133867,1196000,10000,2,20200110091505830,2,,
134788,1177900,20000,2,20200110091505970,2,,
135364,1198800,10000,2,20200110091506080,2,,
135826,1280000,100000,2,20200110091506240,2,,
136016,1224000,50000,2,20200110091506270,2,,
136366,1195900,10000,2,20200110091506430,2,,
136438,1182000,10000,2,20200110091506440,2,,
136439,1120000,10000,1,20200110091506440,2,,
136678,1201800,80000,2,20200110091506480,2,,
136798,1224500,30000,2,20200110091506540,2,,
137589,1186600,20000,2,20200110091506690,2,,
137595,1236600,20000,2,20200110091506690,2,,
137599,1282500,20000,2,20200110091506690,2,,
137650,1049400,10000,1,20200110091506700,2,,
137818,1282600,10000,2,20200110091506720,2,,
137824,1215900,10000,2,20200110091506720,2,,
138125,1200000,20000,2,20200110091506770,2,,
138436,1180000,20000,2,20200110091506990,2,,
138774,1196800,50000,2,20200110091507140,2,,
139960,1100000,150000,1,20200110091507680,2,,
140030,1282600,20000,2,20200110091507690,2,,
140047,1220000,10000,2,20200110091507700,2,,
140297,1282600,20000,2,20200110091507790,2,,
140314,1140000,10000,1,20200110091507800,2,,
140560,1280000,10000,2,20200110091508120,2,,
141017,1211600,40000,2,20200110091508530,2,,
141061,1100000,20000,1,20200110091508530,2,,
141236,1227700,30000,2,20200110091508580,2,,
141266,1199900,10000,2,20200110091508590,2,,
141913,1191100,40000,2,20200110091509230,2,,
142124,1210000,20000,2,20200110091509450,2,,
142260,1120000,10000,1,20200110091509480,2,,
142371,1280000,100000,2,20200110091509550,2,,
142861,1188800,10000,2,20200110091510320,2,,
142862,1208800,10000,2,20200110091510320,2,,
143432,1180000,100000,2,20200110091511270,2,,
143448,1282600,10000,2,20200110091511320,2,,
143663,0,10000,,20200110091511710,4,137650,0
143667,1049400,10000,1,20200110091511730,2,,
143668,1049400,10000,1,20200110091511740,2,,
143806,1200000,10000,2,20200110091512230,2,,
144162,0,10000,,20200110091514080,4,0,143448
144506,1200000,10000,2,20200110091516170,2,,
144572,0,10000,,20200110091516720,4,143668,0
144573,0,10000,,20200110091516730,4,143667,0
144658,1215000,100000,2,20200110091517100,2,,
144886,1100000,10000,1,20200110091518990,2,,
145010,1177700,10000,2,20200110091519960,2,,
145050,1188800,10000,2,20200110091520060,2,,
145080,1199900,10000,2,20200110091520160,2,,
145081,1212200,10000,2,20200110091520160,2,,
145642,0,10000,,20200110091526810,4,97890,0
145685,1180000,10000,2,20200110091527440,2,,
145707,1179800,30000,2,20200110091527720,2,,
145714,1189800,30000,2,20200110091527830,2,,
145715,1199800,30000,2,20200110091527830,2,,
145743,1130000,10000,1,20200110091528120,2,,
145780,0,20000,,20200110091528560,4,80866,0
145864,1176300,360000,1,20200110091529730,2,,
145865,1179600,10000,2,20200110091529740,2,,
145881,1189600,10000,2,20200110091529840,2,,
145882,1199600,10000,2,20200110091529840,2,,
145883,1209600,10000,2,20200110091529840,2,,
