appl_seq_num,price,order_qty,side,transact_time,order_type,bid_appl_seq_num,offer_appl_seq_num
220603,206000,20000,2,20200110092236030,2,,
222196,205800,100000,1,20200110092242480,2,,
228864,210400,400000,2,20200110092307750,2,,
231705,206500,50000,2,20200110092317030,2,,
234831,203000,500000,1,20200110092327400,2,,
237196,199100,50000,1,20200110092335040,2,,
242505,203100,90000,1,20200110092351500,2,,
246307,205000,50000,1,20200110092402480,2,,
246667,227200,27500,2,20200110092403380,2,,
247013,203000,200000,1,20200110092404280,2,,
252362,207000,40000,1,20200110092416440,2,,
266682,190100,200000,1,20200110092443900,2,,
273288,216800,30000,1,20200110092455050,2,,
275509,206900,20000,1,20200110092457730,2,,
276301,212000,200000,2,20200110092458470,2,,
303165,206500,20000,,20200110092500000,F,273288,220603
303166,206500,10000,,20200110092500000,F,273288,204090
303167,206500,40000,,20200110092500000,F,252362,204090
303168,206500,20000,,20200110092500000,F,275509,204090
303169,206500,50000,,20200110092500000,F,6955,204090
303170,206500,20000,,20200110092500000,F,37959,204090
303171,206500,40000,,20200110092500000,F,37959,216197
303172,206500,10000,,20200110092500000,F,37959,231705
319713,205100,130000,1,20200110093000020,2,,
319844,204200,2000000,1,20200110093000020,2,,
319845,207400,430000,2,20200110093000020,2,,
319846,207400,391000,2,20200110093000020,2,,
319851,207400,230000,2,20200110093000020,2,,
321748,203100,570000,1,20200110093000020,2,,
321799,207700,560000,2,20200110093000020,2,,
321800,207700,50000,2,20200110093000020,2,,
321801,207700,321500,2,20200110093000020,2,,
321802,207700,160000,2,20200110093000020,2,,
321803,207700,280000,2,20200110093000020,2,,
321941,207400,940000,2,20200110093000030,2,,
323643,207400,465500,2,20200110093000040,2,,
323644,207400,410000,2,20200110093000040,2,,
324599,207400,119700,2,20200110093000050,2,,
324600,207400,40000,2,20200110093000050,2,,
324601,204200,2000000,1,20200110093000050,2,,
324602,207400,1840000,2,20200110093000050,2,,
327670,209500,20000,2,20200110093000090,2,,
331680,205800,70000,2,20200110093000130,2,,
331681,205800,70000,,20200110093000130,F,222196,331680
334063,203600,170000,1,20200110093000150,2,,
335815,205900,70000,1,20200110093000170,2,,
337868,206400,20000,2,20200110093000190,2,,
337872,206400,20000,2,20200110093000190,2,,
337879,206400,30000,2,20200110093000190,2,,
340793,204000,490000,1,20200110093000220,2,,
343158,0,490000,,20200110093000240,4,340793,0
343477,0,2000000,,20200110093000250,4,319844,0
348270,207500,20000,2,20200110093000300,2,,
349035,203700,40000,1,20200110093000310,2,,
350585,203000,50000,1,20200110093000330,2,,
353171,209000,550000,2,20200110093000370,2,,
353215,203800,100000,1,20200110093000370,2,,
357115,0,940000,,20200110093000440,4,0,321941
357124,0,430000,,20200110093000440,4,0,319845
357125,0,230000,,20200110093000440,4,0,319851
357126,0,391000,,20200110093000440,4,0,319846
363438,206600,50000,1,20200110093000550,2,,
363439,206400,20000,,20200110093000550,F,363438,337868
363440,206400,20000,,20200110093000550,F,363438,337872
363441,206400,10000,,20200110093000550,F,363438,337879
370455,207500,150000,2,20200110093000670,2,,
371027,206300,200000,2,20200110093000680,2,,
378411,207700,110000,2,20200110093000810,2,,
379422,0,560000,,20200110093000830,4,0,321799
379424,0,50000,,20200110093000830,4,0,321800
379425,0,321500,,20200110093000830,4,0,321801
379426,0,160000,,20200110093000830,4,0,321802
379427,0,280000,,20200110093000830,4,0,321803
383908,200000,30000,1,20200110093000910,2,,
385182,204200,600000,1,20200110093000930,2,,
387827,207700,500000,2,20200110093000970,2,,
389967,200200,1000000,1,20200110093001010,2,,
393075,206400,140000,2,20200110093001050,2,,
396042,203600,500000,1,20200110093001100,2,,
410365,207300,391000,2,20200110093001380,2,,
410366,207300,940000,2,20200110093001380,2,,
410369,207300,430000,2,20200110093001380,2,,
410370,207300,70000,2,20200110093001380,2,,
410649,203200,120000,1,20200110093001390,2,,
413382,226300,170000,2,20200110093001440,2,,
413689,213800,654500,2,20200110093001450,2,,
413759,210800,90000,2,20200110093001450,2,,
416853,210000,15500,2,20200110093001490,2,,
417223,0,2000000,,20200110093001500,4,324601,0
418274,205000,50000,1,20200110093001520,2,,
418494,0,119700,,20200110093001520,4,0,324599
418495,0,1840000,,20200110093001520,4,0,324602
418496,0,40000,,20200110093001520,4,0,324600
418523,206500,20000,2,20200110093001520,2,,
420652,203200,100000,1,20200110093001560,2,,
422528,207700,150000,2,20200110093001600,2,,
430384,0,465500,,20200110093001770,4,0,323643
430385,0,410000,,20200110093001770,4,0,323644
433021,207300,560000,2,20200110093001830,2,,
433022,207300,50000,2,20200110093001830,2,,
433023,207300,321500,2,20200110093001830,2,,
433024,207300,40000,2,20200110093001830,2,,
438753,206500,10000,1,20200110093001960,2,,
438754,206300,10000,,20200110093001960,F,438753,371027
454063,201200,100000,1,20200110093002300,2,,
457552,207400,100000,2,20200110093002380,2,,
463068,210000,100000,2,20200110093002500,2,,
465304,226800,50000,2,20200110093002560,2,,
477107,203000,140000,1,20200110093002920,2,,
483370,205800,50000,2,20200110093003090,2,,
483371,205900,50000,,20200110093003090,F,335815,483370
486175,203600,250000,1,20200110093003160,2,,
491042,214400,50000,2,20200110093003340,2,,
491351,0,940000,,20200110093003360,4,0,410366
491352,0,430000,,20200110093003360,4,0,410369
491353,0,391000,,20200110093003360,4,0,410365
491354,0,70000,,20200110093003360,4,0,410370
497408,204000,10000,1,20200110093003560,2,,
498192,205200,540000,1,20200110093003600,2,,
501542,203500,50000,1,20200110093003730,2,,
503892,0,560000,,20200110093003820,4,0,433021
503893,0,50000,,20200110093003820,4,0,433022
503894,0,321500,,20200110093003820,4,0,433023
503895,0,40000,,20200110093003820,4,0,433024
506170,210000,260000,2,20200110093003920,2,,
506344,206400,150000,1,20200110093003930,2,,
506345,206300,150000,,20200110093003930,F,506344,371027
507237,206300,20000,1,20200110093003960,2,,
507238,206300,20000,,20200110093003960,F,507237,371027
507785,0,500000,,20200110093003970,4,0,93305
512437,209000,60000,2,20200110093004110,2,,
515449,203100,50000,1,20200110093004220,2,,
516086,207400,200000,2,20200110093004250,2,,
516802,206300,10000,1,20200110093004270,2,,
516803,206300,10000,,20200110093004270,F,516802,371027
516870,227200,20000,2,20200110093004270,2,,
517025,206300,20000,1,20200110093004280,2,,
517026,206300,10000,,20200110093004280,F,517025,371027
520866,203600,50000,1,20200110093004450,2,,
522053,210000,1460000,2,20200110093004500,2,,
522652,205200,390000,1,20200110093004520,2,,
523453,206300,10000,1,20200110093004560,2,,
523501,206300,20000,1,20200110093004560,2,,
523720,206300,10000,1,20200110093004580,2,,
523804,206300,10000,1,20200110093004580,2,,
527392,206300,10000,1,20200110093004740,2,,
548126,0,130000,,20200110093005600,4,319713,0
548127,205300,320000,1,20200110093005600,2,,
548546,203800,20000,1,20200110093005630,2,,
549717,207700,250000,2,20200110093005690,2,,
550109,206300,20000,2,20200110093005710,2,,
550110,206300,10000,,20200110093005710,F,517025,550109
550111,206300,10000,,20200110093005710,F,523453,550109
551828,214500,200000,2,20200110093005830,2,,
553378,0,20000,,20200110093005910,4,0,337879
553396,207700,280000,2,20200110093005920,2,,
556431,220000,60000,2,20200110093006050,2,,
562694,214500,50000,2,20200110093006410,2,,
562941,211800,50000,2,20200110093006420,2,,
565784,211800,200000,2,20200110093006590,2,,
566327,206500,40000,1,20200110093006630,2,,
566328,206400,40000,,20200110093006630,F,566327,393075
567659,206400,30000,1,20200110093006740,2,,
567660,206400,30000,,20200110093006740,F,567659,393075
567661,206400,20000,1,20200110093006740,2,,
567662,206400,20000,,20200110093006740,F,567661,393075
567668,0,540000,,20200110093006740,4,498192,0
567669,205400,220000,1,20200110093006740,2,,
568266,206400,40000,1,20200110093006790,2,,
568267,206400,40000,,20200110093006790,F,568266,393075
569763,203500,500000,1,20200110093006930,2,,
571257,201500,100000,1,20200110093007030,2,,
571790,206300,20000,2,20200110093007080,2,,
571791,206300,20000,,20200110093007080,F,523501,571790
574971,207300,670000,2,20200110093007350,2,,
574973,207300,480000,2,20200110093007350,2,,
574975,207300,210000,2,20200110093007350,2,,
575722,207300,560000,2,20200110093007380,2,,
575913,0,320000,,20200110093007400,4,548127,0
576296,206300,30000,2,20200110093007430,2,,
576297,206300,10000,,20200110093007430,F,523720,576296
576298,206300,10000,,20200110093007430,F,523804,576296
576299,206300,10000,,20200110093007430,F,527392,576296
577314,205500,270000,1,20200110093007510,2,,
577729,206400,10000,1,20200110093007540,2,,
577730,206400,10000,,20200110093007540,F,577729,393075
577744,206400,30000,1,20200110093007540,2,,
577751,0,390000,,20200110093007540,4,522652,0
577752,205400,350000,1,20200110093007540,2,,
577770,206400,10000,1,20200110093007540,2,,
579541,0,220000,,20200110093007680,4,567669,0
583063,209900,100000,2,20200110093008030,2,,
583068,206400,20000,1,20200110093008030,2,,
583137,206400,10000,1,20200110093008040,2,,
587386,207500,110000,2,20200110093008440,2,,
588120,207300,119700,2,20200110093008510,2,,
588121,207300,40000,2,20200110093008510,2,,
588122,207300,1220000,2,20200110093008510,2,,
588205,0,350000,,20200110093008520,4,577752,0
591547,0,400000,,20200110093008970,4,51937,0
591582,205600,110000,1,20200110093008970,2,,
591585,205600,130000,1,20200110093008970,2,,
591598,206300,50000,1,20200110093008980,2,,
594024,206300,20000,1,20200110093009290,2,,
597867,206500,10000,1,20200110093009770,2,,
597868,206500,10000,,20200110093009770,F,597867,231705
597911,0,270000,,20200110093009780,4,577314,0
597913,0,110000,,20200110093009780,4,591582,0
597916,0,130000,,20200110093009780,4,591585,0
598176,206500,10000,1,20200110093009800,2,,
598177,206500,10000,,20200110093009800,F,598176,231705
600300,206500,10000,1,20200110093010010,2,,
600301,206500,10000,,20200110093010010,F,600300,231705
600692,206400,10000,2,20200110093010050,2,,
600693,206400,10000,,20200110093010050,F,577744,600692
601990,206300,10000,1,20200110093010220,2,,
604863,227200,50000,2,20200110093010720,2,,
605485,205800,20000,2,20200110093010830,2,,
605486,206400,20000,,20200110093010830,F,577744,605485
605495,205100,1310000,1,20200110093010830,2,,
605502,205100,1280000,1,20200110093010830,2,,
605790,205900,10000,2,20200110093010900,2,,
605791,206400,10000,,20200110093010900,F,577770,605790
607947,0,20000,,20200110093011280,4,583068,0
613657,206500,10000,1,20200110093012490,2,,
613658,206500,10000,,20200110093012490,F,613657,231705
614811,207200,80000,2,20200110093012700,2,,
614812,207200,250000,2,20200110093012700,2,,
628054,0,560000,,20200110093015670,4,0,575722
628089,0,119700,,20200110093015680,4,0,588120
628090,0,40000,,20200110093015680,4,0,588121
628091,0,1220000,,20200110093015680,4,0,588122
628096,0,480000,,20200110093015680,4,0,574973
628097,0,670000,,20200110093015680,4,0,574971
628101,0,210000,,20200110093015680,4,0,574975
635347,206500,210000,2,20200110093017510,2,,
639674,0,80000,,20200110093018670,4,0,614811
639675,0,250000,,20200110093018670,4,0,614812
640096,0,20000,,20200110093018750,4,0,418523
649225,206400,200000,2,20200110093021240,2,,
649226,206400,10000,,20200110093021240,F,583137,649225
658268,206400,10000,1,20200110093023340,2,,
658269,206400,10000,,20200110093023340,F,658268,649225
673934,206300,10000,1,20200110093027470,2,,
693421,206300,300000,2,20200110093032120,2,,
693422,206300,50000,,20200110093032120,F,591598,693421
693423,206300,20000,,20200110093032120,F,594024,693421
693424,206300,10000,,20200110093032120,F,601990,693421
693425,206300,10000,,20200110093032120,F,673934,693421
693437,205200,360000,1,20200110093032120,2,,
693438,0,1310000,,20200110093032120,4,605495,0
693441,0,1280000,,20200110093032120,4,605502,0
699405,205300,60000,1,20200110093033660,2,,
699410,205300,350000,1,20200110093033670,2,,
699411,205300,240000,1,20200110093033670,2,,
701631,205900,10000,1,20200110093034060,2,,
711602,0,360000,,20200110093036620,4,693437,0
711714,206000,70000,1,20200110093036650,2,,
711776,205900,30000,1,20200110093036660,2,,
711840,205900,10000,1,20200110093036670,2,,
716149,210000,610000,2,20200110093037590,2,,
717231,211700,50000,2,20200110093037880,2,,
717241,0,350000,,20200110093037880,4,699410,0
717242,205400,120000,1,20200110093037880,2,,
717258,0,240000,,20200110093037880,4,699411,0
717259,205400,90000,1,20200110093037880,2,,
724787,0,60000,,20200110093039670,4,699405,0
724806,206000,30000,1,20200110093039670,2,,
724974,208000,50000,2,20200110093039700,2,,
729096,205800,340000,2,20200110093040630,2,,
729097,206000,70000,,20200110093040630,F,711714,729096
729098,206000,30000,,20200110093040630,F,724806,729096
729099,205900,20000,,20200110093040630,F,335815,729096
729100,205900,10000,,20200110093040630,F,701631,729096
729101,205900,30000,,20200110093040630,F,711776,729096
729102,205900,10000,,20200110093040630,F,711840,729096
729103,205800,30000,,20200110093040630,F,222196,729096
729114,0,120000,,20200110093040640,4,717242,0
729115,206200,640000,2,20200110093040640,2,,
729118,0,90000,,20200110093040640,4,717259,0
729119,206200,170000,2,20200110093040640,2,,
729120,206200,360000,2,20200110093040640,2,,
729262,206000,10000,1,20200110093040690,2,,
729263,205800,10000,,20200110093040690,F,729262,729096
729276,205700,40000,2,20200110093040690,2,,
729277,204300,160000,1,20200110093040690,2,,
729278,205700,160000,2,20200110093040690,2,,
729279,205700,190000,2,20200110093040690,2,,
729282,204300,220000,1,20200110093040690,2,,
731439,206000,60000,2,20200110093041300,2,,
736360,0,160000,,20200110093042610,4,0,729278
736361,0,190000,,20200110093042610,4,0,729279
736362,204400,340000,1,20200110093042610,2,,
736385,0,640000,,20200110093042610,4,0,729115
736388,0,360000,,20200110093042610,4,0,729120
736389,0,170000,,20200110093042610,4,0,729119
736673,205900,50000,2,20200110093042660,2,,
736694,205100,140000,1,20200110093042660,2,,
742131,0,200000,,20200110093043980,4,0,516086
742134,0,340000,,20200110093043990,4,736362,0
742135,0,40000,,20200110093043990,4,0,729276
742136,0,160000,,20200110093043990,4,729277,0
742137,0,220000,,20200110093043990,4,729282,0
742220,205100,10000,1,20200110093044020,2,,
746391,206100,120000,2,20200110093045220,2,,
757601,205000,10000,1,20200110093048020,2,,
758563,0,500000,,20200110093048270,4,234831,0
761070,205200,40000,1,20200110093048790,2,,
769318,206500,90000,2,20200110093050960,2,,
775892,0,120000,,20200110093052410,4,0,746391
777153,205200,10000,1,20200110093052760,2,,
777874,205900,90000,2,20200110093052940,2,,
783401,212500,150000,2,20200110093054510,2,,
784105,0,140000,,20200110093054650,4,736694,0
784131,204300,1290000,1,20200110093054650,2,,
785597,205200,10000,1,20200110093054960,2,,
789305,205300,90000,1,20200110093056020,2,,
789345,0,1290000,,20200110093056020,4,784131,0
795284,202800,100000,1,20200110093057600,2,,
807679,0,40000,,20200110093100690,4,761070,0
807710,205800,20000,2,20200110093100700,2,,
809485,0,50000,,20200110093100990,4,0,736673
811160,205700,30000,2,20200110093101300,2,,
813292,204000,500000,1,20200110093101790,2,,
815693,205500,30000,2,20200110093102370,2,,
822506,205400,30000,1,20200110093103700,2,,
822576,205500,10000,1,20200110093103710,2,,
822577,205500,10000,,20200110093103710,F,822576,815693
822580,205500,10000,1,20200110093103710,2,,
822581,205500,10000,,20200110093103710,F,822580,815693
822582,205500,10000,1,20200110093103710,2,,
822583,205500,10000,,20200110093103710,F,822582,815693
822808,205500,10000,1,20200110093103740,2,,
822813,205500,10000,1,20200110093103740,2,,
822919,205500,10000,1,20200110093103750,2,,
823066,205500,10000,1,20200110093103770,2,,
823071,205500,10000,1,20200110093103770,2,,
823079,205500,10000,1,20200110093103770,2,,
823726,205500,40000,1,20200110093103840,2,,
824602,205500,10000,1,20200110093103950,2,,
824618,205500,10000,1,20200110093103950,2,,
824677,205500,10000,1,20200110093103960,2,,
825247,205500,10000,1,20200110093104040,2,,
825845,205500,10000,1,20200110093104120,2,,
825993,205500,10000,1,20200110093104150,2,,
826108,205500,10000,1,20200110093104160,2,,
827331,205500,10000,1,20200110093104390,2,,
827383,205500,10000,1,20200110093104410,2,,
836723,205500,10000,1,20200110093106580,2,,
837308,205700,10000,1,20200110093106670,2,,
837309,205700,10000,,20200110093106670,F,837308,811160
837310,205700,10000,1,20200110093106670,2,,
837311,205700,10000,,20200110093106670,F,837310,811160
837312,205700,10000,1,20200110093106670,2,,
837313,205700,10000,,20200110093106670,F,837312,811160
837498,0,10000,,20200110093106700,4,822813,0
838070,0,10000,,20200110093106790,4,822919,0
839653,0,10000,,20200110093107020,4,824677,0
839736,205700,10000,1,20200110093107030,2,,
839899,0,10000,,20200110093107060,4,825993,0
840190,205700,10000,1,20200110093107110,2,,
841148,203200,10000,1,20200110093107300,2,,
842032,0,20000,,20200110093107460,4,0,807710
842089,0,10000,,20200110093107480,4,825845,0
842258,205800,10000,2,20200110093107520,2,,
843057,205300,200000,1,20200110093107750,2,,
843564,205000,10000,2,20200110093107840,2,,
843565,205700,10000,,20200110093107840,F,839736,843564
845545,0,10000,,20200110093108280,4,823079,0
845546,0,10000,,20200110093108280,4,823066,0
845547,0,10000,,20200110093108280,4,823071,0
845798,0,10000,,20200110093108350,4,827331,0
845834,205700,10000,1,20200110093108360,2,,
846625,205300,870000,2,20200110093108530,2,,
846626,205700,10000,,20200110093108530,F,840190,846625
846627,205700,10000,,20200110093108530,F,845834,846625
846628,205500,10000,,20200110093108530,F,822808,846625
846629,205500,40000,,20200110093108530,F,823726,846625
846630,205500,10000,,20200110093108530,F,824602,846625
846631,205500,10000,,20200110093108530,F,824618,846625
846632,205500,10000,,20200110093108530,F,825247,846625
846633,205500,10000,,20200110093108530,F,826108,846625
846634,205500,10000,,20200110093108530,F,827383,846625
846635,205500,10000,,20200110093108530,F,836723,846625
846636,205400,30000,,20200110093108530,F,822506,846625
846637,205300,90000,,20200110093108530,F,789305,846625
846638,205300,200000,,20200110093108530,F,843057,846625
846650,204300,1350000,1,20200110093108540,2,,
847221,205300,10000,1,20200110093108700,2,,
847222,205300,10000,,20200110093108700,F,847221,846625
847230,204400,1110000,1,20200110093108710,2,,
852004,205300,210000,1,20200110093109670,2,,
852005,205300,210000,,20200110093109670,F,852004,846625
852044,0,1350000,,20200110093109680,4,846650,0
852063,205300,10000,1,20200110093109680,2,,
852064,205300,10000,,20200110093109680,F,852063,846625
852067,205300,10000,1,20200110093109680,2,,
852068,205300,10000,,20200110093109680,F,852067,846625
852072,205300,20000,1,20200110093109680,2,,
852073,205300,20000,,20200110093109680,F,852072,846625
852097,204500,960000,1,20200110093109680,2,,
852205,205300,40000,1,20200110093109700,2,,
852206,205300,40000,,20200110093109700,F,852205,846625
852208,205300,30000,1,20200110093109700,2,,
852209,205300,30000,,20200110093109700,F,852208,846625
852210,205300,30000,1,20200110093109700,2,,
852211,205300,30000,,20200110093109700,F,852210,846625
852222,0,1110000,,20200110093109710,4,847230,0
852286,205300,10000,1,20200110093109710,2,,
852287,205300,10000,,20200110093109710,F,852286,846625
852308,204600,700000,1,20200110093109720,2,,
852313,205300,120000,1,20200110093109720,2,,
852314,205300,50000,,20200110093109720,F,852313,846625
852333,0,700000,,20200110093109720,4,852308,0
852335,0,960000,,20200110093109720,4,852097,0
852922,205300,10000,1,20200110093109810,2,,
853048,205300,10000,1,20200110093109830,2,,
853374,205300,40000,1,20200110093109870,2,,
854166,205300,120000,1,20200110093109990,2,,
854535,205300,40000,1,20200110093110040,2,,
858101,204700,10000,2,20200110093110830,2,,
858102,205300,10000,,20200110093110830,F,852313,858101
858117,202500,130000,1,20200110093110840,2,,
864510,0,380000,,20200110093112490,4,170109,0
870987,207000,90000,2,20200110093113790,2,,
872568,205500,50000,2,20200110093114230,2,,
878978,205500,10000,1,20200110093115660,2,,
878979,205500,10000,,20200110093115660,F,878978,872568
878983,205500,10000,1,20200110093115670,2,,
878984,205500,10000,,20200110093115670,F,878983,872568
879134,205500,10000,1,20200110093115690,2,,
879135,205500,10000,,20200110093115690,F,879134,872568
879250,0,60000,,20200110093115710,4,852313,0
879508,205500,10000,1,20200110093115760,2,,
879509,205500,10000,,20200110093115760,F,879508,872568
879656,0,40000,,20200110093115780,4,853374,0
879804,0,10000,,20200110093115810,4,852922,0
879957,0,120000,,20200110093115830,4,854166,0
882183,204800,10000,1,20200110093116230,2,,
883394,0,500000,,20200110093116570,4,813292,0
885493,205300,40000,1,20200110093117180,2,,
886205,202000,120000,1,20200110093117380,2,,
890065,203000,50000,2,20200110093118380,2,,
890066,205300,10000,,20200110093118380,F,853048,890065
890067,205300,40000,,20200110093118380,F,854535,890065
890091,205300,100000,2,20200110093118380,2,,
890092,205300,40000,,20200110093118380,F,885493,890091
890106,204300,1090000,1,20200110093118390,2,,
890110,204300,1060000,1,20200110093118390,2,,
891857,205500,10000,1,20200110093118670,2,,
891858,205300,10000,,20200110093118670,F,891857,890091
891859,205500,10000,1,20200110093118670,2,,
891860,205300,10000,,20200110093118670,F,891859,890091
891951,205500,10000,1,20200110093118690,2,,
891952,205300,10000,,20200110093118690,F,891951,890091
892041,205500,10000,1,20200110093118710,2,,
892042,205300,10000,,20200110093118710,F,892041,890091
892336,205500,10000,1,20200110093118750,2,,
892337,205300,10000,,20200110093118750,F,892336,890091
892340,205500,10000,1,20200110093118750,2,,
892341,205300,10000,,20200110093118750,F,892340,890091
892564,205500,10000,1,20200110093118780,2,,
892565,205500,10000,,20200110093118780,F,892564,872568
895226,205500,10000,1,20200110093119240,2,,
895426,205300,260000,2,20200110093119290,2,,
895427,205500,10000,,20200110093119290,F,895226,895426
902745,205500,10000,1,20200110093121380,2,,
902746,205300,10000,,20200110093121380,F,902745,895426
904246,205300,130000,1,20200110093121660,2,,
904247,205300,130000,,20200110093121660,F,904246,895426
904298,205300,10000,1,20200110093121670,2,,
904299,205300,10000,,20200110093121670,F,904298,895426
904363,205300,30000,1,20200110093121690,2,,
904364,205300,30000,,20200110093121690,F,904363,895426
904501,205300,70000,1,20200110093121710,2,,
904502,205300,70000,,20200110093121710,F,904501,895426
904523,205700,40000,2,20200110093121720,2,,
904723,205300,30000,1,20200110093121750,2,,
904877,205300,70000,1,20200110093121770,2,,
908339,205300,20000,1,20200110093122440,2,,
909161,205300,100000,2,20200110093122660,2,,
909162,205300,30000,,20200110093122660,F,904723,909161
909163,205300,70000,,20200110093122660,F,904877,909161
909181,0,1090000,,20200110093122670,4,890106,0
909186,0,1060000,,20200110093122670,4,890110,0
909664,204700,10000,2,20200110093122810,2,,
909665,205300,10000,,20200110093122810,F,908339,909664
909676,204800,110000,1,20200110093122810,2,,
909680,204800,80000,1,20200110093122810,2,,
913064,204300,210000,1,20200110093123810,2,,
920990,0,50000,,20200110093125680,4,350585,0
921436,204800,10000,2,20200110093125820,2,,
921437,205300,10000,,20200110093125820,F,908339,921436
925966,0,10000,,20200110093127180,4,882183,0
928802,205500,20000,2,20200110093127760,2,,
928819,0,40000,,20200110093127760,4,0,904523
930014,205500,100000,2,20200110093127980,2,,
931768,205500,90000,1,20200110093128390,2,,
931769,205500,20000,,20200110093128390,F,931768,928802
931770,205500,70000,,20200110093128390,F,931768,930014
933013,204000,20000,1,20200110093128780,2,,
933412,0,90000,,20200110093128880,4,0,777874
937590,0,90000,,20200110093130160,4,0,769318
944758,205200,30000,1,20200110093131740,2,,
952712,209100,100000,2,20200110093133680,2,,
953824,205300,100000,1,20200110093133920,2,,
953834,0,80000,,20200110093133920,4,909680,0
963696,0,110000,,20200110093136660,4,909676,0
963798,205500,10000,1,20200110093136680,2,,
963799,205500,10000,,20200110093136680,F,963798,930014
963913,205500,10000,1,20200110093136690,2,,
963914,205500,10000,,20200110093136690,F,963913,930014
