appl_seq_num,price,order_qty,side,transact_time,order_type,bid_appl_seq_num,offer_appl_seq_num
94614,67300,30000,2,20200110091502530,2,,
94616,66900,20000,2,20200110091502530,2,,
94790,56400,100000,1,20200110091502530,2,,
97678,61700,300000,2,20200110091502640,2,,
97777,67400,150000,2,20200110091502640,2,,
97852,67400,250000,2,20200110091502640,2,,
97882,60800,8090000,1,20200110091502650,2,,
98743,63600,350000,2,20200110091502680,2,,
99469,60900,90000,1,20200110091502700,2,,
99628,62400,110000,2,20200110091502710,2,,
99645,62700,100000,2,20200110091502710,2,,
101162,61000,80000,1,20200110091502780,2,,
101267,66300,40000,2,20200110091502790,2,,
101269,63000,40000,2,20200110091502790,2,,
101910,66200,50000,2,20200110091502830,2,,
101911,64200,50000,2,20200110091502830,2,,
102228,60600,600000,1,20200110091502840,2,,
104453,62800,50000,2,20200110091502940,2,,
104754,56800,40000,1,20200110091502950,2,,
106733,62400,300000,2,20200110091503040,2,,
109672,61000,200000,1,20200110091503200,2,,
110169,59800,1290000,1,20200110091503230,2,,
110295,67300,50000,2,20200110091503240,2,,
111855,67000,40000,2,20200110091503340,2,,
112777,66000,800000,2,20200110091503410,2,,
114258,66500,60000,2,20200110091503490,2,,
115698,66000,100000,2,20200110091503590,2,,
119147,63600,150000,2,20200110091503800,2,,
119148,66600,150000,2,20200110091503800,2,,
122544,63600,380000,2,20200110091504020,2,,
122761,63600,700000,2,20200110091504030,2,,
122763,66200,1500000,2,20200110091504030,2,,
124064,67000,100000,2,20200110091504150,2,,
124534,66500,230000,2,20200110091504180,2,,
126154,67000,100000,2,20200110091504360,2,,
126569,67400,10000,2,20200110091504420,2,,
128155,67400,150000,2,20200110091504550,2,,
128273,63000,50000,2,20200110091504560,2,,
128325,66200,40000,2,20200110091504560,2,,
133443,66900,530000,2,20200110091505060,2,,
133444,64900,520000,2,20200110091505060,2,,
133633,67400,150000,2,20200110091505070,2,,
133798,58000,10000,1,20200110091505080,2,,
134534,66500,230000,2,20200110091505180,2,,
135660,65300,50000,2,20200110091505430,2,,
135662,67400,60000,2,20200110091505430,2,,
138493,63100,200000,2,20200110091505920,2,,
138495,63000,200000,2,20200110091505920,2,,
138498,62900,200000,2,20200110091505920,2,,
138501,62800,200000,2,20200110091505920,2,,
138504,62700,200000,2,20200110091505920,2,,
138509,67400,300000,2,20200110091505920,2,,
138513,62500,300000,2,20200110091505920,2,,
138539,62400,300000,2,20200110091505920,2,,
138590,67400,300000,2,20200110091505930,2,,
138805,61900,300000,2,20200110091505950,2,,
138807,62100,300000,2,20200110091505950,2,,
139290,58800,630000,1,20200110091506030,2,,
139299,58500,620000,1,20200110091506030,2,,
139392,60000,80000,1,20200110091506060,2,,
140343,60800,200000,1,20200110091506360,2,,
140352,62800,100000,2,20200110091506370,2,,
140384,63300,400000,2,20200110091506380,2,,
140728,67400,220000,2,20200110091506450,2,,
141985,64400,200000,2,20200110091506710,2,,
143484,67400,200000,2,20200110091507480,2,,
145356,60000,50000,1,20200110091508540,2,,
147342,58200,20000,1,20200110091510550,2,,
147844,63100,10000,2,20200110091511550,2,,
149004,60000,10000,1,20200110091517990,2,,
151363,62400,300000,2,20200110091544770,2,,
151429,63200,40000,2,20200110091545550,2,,
152115,67400,140000,2,20200110091553390,2,,
156599,61200,390000,1,20200110091635460,2,,
156836,67400,20000,1,20200110091637670,2,,
157921,60600,800000,1,20200110091646800,2,,
159708,0,20000,,20200110091701550,4,156836,0
159745,65000,100000,2,20200110091701920,2,,
162933,55200,650000,2,20200110091726770,2,,
166961,62500,100000,2,20200110091756150,2,,
168637,60200,100000,1,20200110091807100,2,,
168795,0,650000,,20200110091808090,4,0,162933
170155,62900,300000,2,20200110091817400,2,,
170660,67400,100000,2,20200110091820580,2,,
173126,62800,60000,2,20200110091836690,2,,
174215,60300,500000,1,20200110091843730,2,,
175490,67000,1600000,2,20200110091851940,2,,
176061,67000,220000,2,20200110091855570,2,,
176269,60800,380000,1,20200110091856890,2,,
177118,61500,20000,2,20200110091902240,2,,
177366,65000,100000,2,20200110091903880,2,,
178134,55500,250000,1,20200110091908240,2,,
181550,0,300000,,20200110091928240,4,0,170155
182394,60500,100000,1,20200110091933020,2,,
184074,63500,300000,2,20200110091943310,2,,
184787,60700,100000,1,20200110091947360,2,,
185454,62800,200000,2,20200110091950990,2,,
186949,60500,200000,1,20200110091959610,2,,
188481,61500,320000,1,20200110092008000,2,,
192607,67400,10000,1,20200110092031490,2,,
193389,60500,1000000,1,20200110092034880,2,,
195760,67300,200000,2,20200110092047610,2,,
196137,61500,100000,1,20200110092049910,2,,
196151,61500,40000,1,20200110092049990,2,,
198442,62900,1000000,2,20200110092102420,2,,
199305,61200,10000,1,20200110092107110,2,,
200813,61500,200000,1,20200110092114280,2,,
204433,62500,500000,2,20200110092132790,2,,
206199,61500,250000,1,20200110092141560,2,,
208932,59000,120000,1,20200110092154730,2,,
210190,64500,1240000,2,20200110092200800,2,,
210359,58000,120000,1,20200110092201610,2,,
212690,59000,200000,1,20200110092212380,2,,
212836,60600,400000,1,20200110092213000,2,,
215055,67300,150000,2,20200110092223020,2,,
215194,66000,100000,2,20200110092223640,2,,
215681,61700,50000,2,20200110092225810,2,,
217911,60000,100000,1,20200110092235040,2,,
218519,66900,170000,2,20200110092237780,2,,
220065,62200,200000,2,20200110092244510,2,,
221310,61000,810000,1,20200110092249910,2,,
221480,63300,210000,2,20200110092250650,2,,
222546,61300,300000,1,20200110092255020,2,,
223888,62500,200000,2,20200110092300430,2,,
227751,64100,100000,2,20200110092315220,2,,
227886,65000,10000,2,20200110092315760,2,,
233466,61500,3000000,2,20200110092335760,2,,
235108,62900,480000,2,20200110092341310,2,,
235638,64500,6000000,2,20200110092343080,2,,
236784,63200,800000,2,20200110092346710,2,,
239093,64600,6000000,2,20200110092354060,2,,
242209,63700,1600000,2,20200110092403560,2,,
242942,67400,50000,2,20200110092405460,2,,
244362,61600,200000,1,20200110092409030,2,,
249210,64700,1670000,2,20200110092420670,2,,
253756,61400,300000,2,20200110092430570,2,,
258480,67300,500000,2,20200110092440520,2,,
259381,61500,50000,1,20200110092442420,2,,
262241,61500,5000000,1,20200110092448320,2,,
263445,66600,70000,2,20200110092450680,2,,
266755,62800,2620000,2,20200110092456070,2,,
267439,61300,5000000,1,20200110092457070,2,,
272865,61500,10000,,20200110092500000,F,192607,11160
272866,61500,200000,,20200110092500000,F,244362,11160
272867,61500,50000,,20200110092500000,F,68643,11160
272868,61500,10000,,20200110092500000,F,68643,93879
272869,61500,20000,,20200110092500000,F,68643,30278
272870,61500,300000,,20200110092500000,F,68643,253756
272871,61500,20000,,20200110092500000,F,68643,177118
272872,61500,500000,,20200110092500000,F,68643,233466
272873,61500,320000,,20200110092500000,F,188481,233466
272874,61500,100000,,20200110092500000,F,196137,233466
272875,61500,40000,,20200110092500000,F,196151,233466
272876,61500,200000,,20200110092500000,F,200813,233466
272877,61500,250000,,20200110092500000,F,206199,233466
272878,61500,50000,,20200110092500000,F,259381,233466
272879,61500,1540000,,20200110092500000,F,262241,233466
306621,61100,5000000,1,20200110093000010,2,,
309059,61500,50000,1,20200110093000020,2,,
310338,61500,170000,1,20200110093000030,2,,
310369,61500,100000,1,20200110093000030,2,,
310526,61500,30000,1,20200110093000030,2,,
314009,61100,6500000,1,20200110093000080,2,,
316043,61500,380000,1,20200110093000110,2,,
318305,61000,1200000,1,20200110093000130,2,,
320588,60800,1500000,1,20200110093000150,2,,
330218,61500,5000000,2,20200110093000260,2,,
330219,61500,3460000,,20200110093000260,F,262241,330218
330220,61500,50000,,20200110093000260,F,309059,330218
330221,61500,170000,,20200110093000260,F,310338,330218
330222,61500,100000,,20200110093000260,F,310369,330218
330223,61500,30000,,20200110093000260,F,310526,330218
330224,61500,380000,,20200110093000260,F,316043,330218
336744,62600,50000,2,20200110093000350,2,,
340750,61500,180000,2,20200110093000430,2,,
341479,61200,160000,1,20200110093000450,2,,
343939,61800,1000000,2,20200110093000500,2,,
347339,62400,100000,2,20200110093000560,2,,
350549,62200,500000,2,20200110093000610,2,,
351325,62300,500000,2,20200110093000630,2,,
351828,62400,500000,2,20200110093000630,2,,
352049,61500,80000,1,20200110093000640,2,,
352050,61500,80000,,20200110093000640,F,352049,330218
361608,63000,3000000,2,20200110093000820,2,,
361713,62500,500000,2,20200110093000820,2,,
362574,61400,200000,1,20200110093000830,2,,
364797,61500,100000,1,20200110093000880,2,,
364798,61500,100000,,20200110093000880,F,364797,330218
370320,60600,100000,1,20200110093000970,2,,
371813,61700,40000,1,20200110093000990,2,,
371814,61500,40000,,20200110093000990,F,371813,330218
371955,61200,970000,1,20200110093001000,2,,
375238,67400,110000,2,20200110093001050,2,,
375571,60900,600000,1,20200110093001060,2,,
377038,62900,1000000,2,20200110093001080,2,,
377820,62100,250000,2,20200110093001100,2,,
378014,61400,500000,1,20200110093001100,2,,
379412,60400,630000,1,20200110093001120,2,,
381824,61500,910000,1,20200110093001170,2,,
381825,61500,590000,,20200110093001170,F,381824,330218
381826,61500,180000,,20200110093001170,F,381824,340750
386079,61500,450000,2,20200110093001270,2,,
386080,61500,140000,,20200110093001270,F,381824,386079
387685,62500,100000,2,20200110093001310,2,,
392333,61000,100000,1,20200110093001410,2,,
393211,67400,1460000,2,20200110093001420,2,,
394740,61700,50000,1,20200110093001460,2,,
394741,61500,50000,,20200110093001460,F,394740,386079
396274,62500,180000,2,20200110093001480,2,,
396277,61500,170000,1,20200110093001480,2,,
396278,61500,170000,,20200110093001480,F,396277,386079
396783,61100,300000,1,20200110093001490,2,,
397023,62500,2000000,2,20200110093001490,2,,
398026,63500,200000,2,20200110093001510,2,,
402114,62500,670000,2,20200110093001600,2,,
402282,62700,1500000,2,20200110093001610,2,,
403622,61900,1500000,2,20200110093001640,2,,
404958,62700,300000,2,20200110093001670,2,,
411520,63900,30000,2,20200110093001820,2,,
413967,62300,260000,2,20200110093001890,2,,
414156,67300,20000,2,20200110093001900,2,,
415044,61000,80000,1,20200110093001920,2,,
416415,66900,10000,2,20200110093001950,2,,
417649,60900,50000,1,20200110093001970,2,,
419357,62700,100000,2,20200110093002010,2,,
419591,61500,50000,1,20200110093002020,2,,
419592,61500,50000,,20200110093002020,F,419591,386079
422482,67400,10000,2,20200110093002080,2,,
425290,61400,710000,1,20200110093002150,2,,
425481,61400,470000,1,20200110093002150,2,,
426190,66500,50000,2,20200110093002170,2,,
426492,61100,2810000,1,20200110093002180,2,,
427777,60100,200000,1,20200110093002200,2,,
429518,62400,600000,2,20200110093002250,2,,
429539,62500,100000,2,20200110093002250,2,,
432599,60700,300000,1,20200110093002320,2,,
433458,61700,1000000,1,20200110093002340,2,,
433459,61500,40000,,20200110093002340,F,433458,386079
433460,61700,960000,,20200110093002340,F,433458,66207
433679,61500,200000,1,20200110093002350,2,,
437769,61800,500000,2,20200110093002440,2,,
438017,62500,4000000,2,20200110093002450,2,,
441377,61200,450000,1,20200110093002520,2,,
441899,66000,150000,2,20200110093002540,2,,
444253,67400,1000000,2,20200110093002610,2,,
444964,63400,100000,2,20200110093002630,2,,
447939,61000,500000,1,20200110093002730,2,,
448813,62700,1000000,2,20200110093002770,2,,
449470,60500,50000,1,20200110093002790,2,,
455227,61500,100000,1,20200110093002960,2,,
455865,63000,1000000,2,20200110093002980,2,,
457402,62800,200000,2,20200110093003030,2,,
459524,61700,60000,1,20200110093003100,2,,
459525,61700,40000,,20200110093003100,F,459524,66207
459526,61700,20000,,20200110093003100,F,459524,97678
459902,61400,100000,1,20200110093003110,2,,
460308,59300,290000,1,20200110093003120,2,,
463245,61700,150000,2,20200110093003220,2,,
463729,0,40000,,20200110093003240,4,0,85674
464579,0,470000,,20200110093003270,4,425481,0
464582,61500,590000,1,20200110093003270,2,,
464661,61600,20000,1,20200110093003270,2,,
465985,0,100000,,20200110093003320,4,459902,0
465989,61500,120000,1,20200110093003320,2,,
466109,62500,200000,2,20200110093003320,2,,
469174,61700,70000,2,20200110093003440,2,,
472075,61400,470000,1,20200110093003530,2,,
472840,62200,1310000,2,20200110093003570,2,,
473615,64000,120000,2,20200110093003600,2,,
476033,60000,150000,1,20200110093003700,2,,
480686,61500,320000,1,20200110093003900,2,,
481175,61500,10000,2,20200110093003920,2,,
481176,61600,10000,,20200110093003920,F,464661,481175
482393,61800,150000,2,20200110093003970,2,,
491655,63200,30000,2,20200110093004300,2,,
496641,61500,590000,1,20200110093004520,2,,
497973,62200,200000,2,20200110093004590,2,,
498417,62600,50000,2,20200110093004610,2,,
499000,58300,300000,1,20200110093004660,2,,
503236,63500,60000,2,20200110093004860,2,,
504229,61500,100000,2,20200110093004910,2,,
504230,61600,10000,,20200110093004910,F,464661,504229
504231,61500,90000,,20200110093004910,F,433679,504229
507898,61300,100000,1,20200110093005050,2,,
507908,61400,100000,1,20200110093005050,2,,
508590,61100,300000,1,20200110093005080,2,,
509672,62200,60000,2,20200110093005110,2,,
512247,61700,70000,1,20200110093005210,2,,
512248,61700,70000,,20200110093005210,F,512247,97678
513684,67300,630000,2,20200110093005300,2,,
516687,63000,140000,2,20200110093005470,2,,
517588,0,470000,,20200110093005500,4,472075,0
518564,62500,20000,2,20200110093005540,2,,
519056,61300,1000000,1,20200110093005570,2,,
519438,62400,100000,2,20200110093005580,2,,
519910,0,200000,,20200110093005600,4,362574,0
521371,62800,100000,2,20200110093005690,2,,
522610,61200,50000,1,20200110093005770,2,,
523935,61700,100000,1,20200110093005870,2,,
523936,61700,100000,,20200110093005870,F,523935,97678
526947,63000,1040000,2,20200110093006030,2,,
527764,61300,100000,1,20200110093006060,2,,
528231,61700,100000,2,20200110093006080,2,,
529932,62800,100000,2,20200110093006180,2,,
530321,63500,100000,2,20200110093006200,2,,
531788,62600,230000,2,20200110093006320,2,,
531967,0,630000,,20200110093006340,4,0,513684
536598,62600,1500000,2,20200110093006600,2,,
542076,62800,50000,2,20200110093007060,2,,
542498,63400,50000,2,20200110093007090,2,,
545351,62800,5000000,2,20200110093007350,2,,
545641,65800,70000,2,20200110093007360,2,,
547819,61700,80000,1,20200110093007520,2,,
547820,61700,80000,,20200110093007520,F,547819,97678
548720,63800,100000,2,20200110093007610,2,,
553354,64000,20000,2,20200110093008040,2,,
557591,57000,20000,1,20200110093008490,2,,
557639,62200,300000,2,20200110093008490,2,,
559721,61000,100000,1,20200110093008780,2,,
560202,62800,300000,2,20200110093008850,2,,
561635,62600,200000,2,20200110093009030,2,,
562982,61600,390000,1,20200110093009230,2,,
562995,0,590000,,20200110093009230,4,464582,0
571437,61700,580000,1,20200110093010270,2,,
571438,61700,30000,,20200110093010270,F,571437,97678
571439,61700,50000,,20200110093010270,F,571437,215681
571440,61700,150000,,20200110093010270,F,571437,463245
571441,61700,70000,,20200110093010270,F,571437,469174
571442,61700,100000,,20200110093010270,F,571437,528231
571475,0,590000,,20200110093010280,4,496641,0
579818,60600,460000,1,20200110093011920,2,,
580797,61500,70000,1,20200110093012160,2,,
580999,0,390000,,20200110093012190,4,562982,0
582948,61700,30000,2,20200110093012510,2,,
582949,61700,30000,,20200110093012510,F,571437,582948
585715,60900,40000,1,20200110093013010,2,,
590141,61500,40000,1,20200110093013950,2,,
592165,61700,300000,2,20200110093014500,2,,
592166,61700,150000,,20200110093014500,F,571437,592165
594540,63800,100000,2,20200110093015190,2,,
594604,61600,390000,1,20200110093015200,2,,
596717,61600,20000,1,20200110093015600,2,,
601031,61700,20000,1,20200110093016600,2,,
601032,61700,20000,,20200110093016600,F,601031,592165
601783,61500,70000,1,20200110093016830,2,,
604308,62200,1000000,2,20200110093017530,2,,
604516,61500,500000,2,20200110093017610,2,,
604517,61600,390000,,20200110093017610,F,594604,604516
604518,61600,20000,,20200110093017610,F,596717,604516
604519,61500,90000,,20200110093017610,F,433679,604516
607813,61700,50000,1,20200110093018520,2,,
607814,61700,50000,,20200110093018520,F,607813,592165
611235,64100,170000,2,20200110093019260,2,,
615008,0,40000,,20200110093020450,4,585715,0
617297,60400,500000,1,20200110093021200,2,,
629683,63500,20000,2,20200110093024360,2,,
634701,61500,1000000,1,20200110093025410,2,,
636430,61700,200000,2,20200110093025990,2,,
639836,61700,30000,1,20200110093027090,2,,
639837,61700,30000,,20200110093027090,F,639836,592165
643088,61600,10000,1,20200110093027680,2,,
643610,61700,200000,2,20200110093027800,2,,
648026,61500,200000,1,20200110093029000,2,,
658731,61600,3000000,2,20200110093031450,2,,
658732,61600,10000,,20200110093031450,F,643088,658731
660289,64400,100000,2,20200110093031900,2,,
663302,61500,220000,1,20200110093032740,2,,
669898,61700,120000,2,20200110093034100,2,,
675044,63000,2740000,2,20200110093035570,2,,
677667,61400,680000,1,20200110093036280,2,,
679500,61600,450000,1,20200110093036590,2,,
679501,61600,450000,,20200110093036590,F,679500,658731
680366,0,1500000,,20200110093036750,4,320588,0
683085,60100,150000,1,20200110093037290,2,,
690350,61600,440000,1,20200110093039180,2,,
690351,61600,440000,,20200110093039180,F,690350,658731
692698,61500,180000,1,20200110093039630,2,,
698623,61700,340000,2,20200110093041060,2,,
699704,60300,200000,1,20200110093041390,2,,
699784,62300,2880000,2,20200110093041410,2,,
702174,61600,50000,1,20200110093042110,2,,
702175,61600,50000,,20200110093042110,F,702174,658731
706847,62200,200000,2,20200110093043040,2,,
712646,61500,3820000,2,20200110093044620,2,,
712647,61500,20000,,20200110093044620,F,433679,712646
712648,61500,100000,,20200110093044620,F,455227,712646
712649,61500,120000,,20200110093044620,F,465989,712646
712650,61500,320000,,20200110093044620,F,480686,712646
712651,61500,70000,,20200110093044620,F,580797,712646
712652,61500,40000,,20200110093044620,F,590141,712646
712653,61500,70000,,20200110093044620,F,601783,712646
712654,61500,1000000,,20200110093044620,F,634701,712646
712655,61500,200000,,20200110093044620,F,648026,712646
712656,61500,220000,,20200110093044620,F,663302,712646
712657,61500,180000,,20200110093044620,F,692698,712646
714340,62800,40000,2,20200110093045090,2,,
717576,64900,100000,2,20200110093045710,2,,
723724,63500,90000,2,20200110093047180,2,,
724399,62300,1000000,2,20200110093047380,2,,
725113,61600,80000,1,20200110093047590,2,,
725114,61500,80000,,20200110093047590,F,725113,712646
732248,63800,100000,2,20200110093049240,2,,
732654,61500,500000,1,20200110093049360,2,,
732655,61500,500000,,20200110093049360,F,732654,712646
750975,61900,500000,2,20200110093054490,2,,
752979,62700,430000,1,20200110093054920,2,,
752980,61500,430000,,20200110093054920,F,752979,712646
756196,62700,470000,1,20200110093055830,2,,
756197,61500,470000,,20200110093055830,F,756196,712646
758576,61500,140000,1,20200110093056560,2,,
760559,61600,20000,2,20200110093057170,2,,
760575,61600,20000,2,20200110093057170,2,,
760632,61600,20000,2,20200110093057180,2,,
760704,61600,20000,2,20200110093057210,2,,
760707,61600,20000,2,20200110093057210,2,,
760708,61600,20000,2,20200110093057210,2,,
760709,61600,20000,2,20200110093057210,2,,
761009,62100,10000,2,20200110093057280,2,,
761131,61500,3000000,2,20200110093057320,2,,
761132,61500,140000,,20200110093057320,F,758576,761131
761308,61600,90000,2,20200110093057370,2,,
761401,61600,20000,2,20200110093057390,2,,
763705,61500,100000,2,20200110093057890,2,,
764560,61400,60000,1,20200110093058070,2,,
764995,61800,40000,2,20200110093058200,2,,
767935,61500,200000,2,20200110093059120,2,,
771605,61500,20000,2,20200110093100170,2,,
771685,61500,20000,2,20200110093100200,2,,
771686,61500,20000,2,20200110093100200,2,,
771688,0,20000,,20200110093100200,4,0,760707
771840,61400,10000,1,20200110093100220,2,,
772348,61500,20000,2,20200110093100340,2,,
773663,61500,20000,2,20200110093100580,2,,
773730,61500,110000,2,20200110093100590,2,,
783890,61900,200000,1,20200110093102800,2,,
783891,61500,200000,,20200110093102800,F,783890,761131
785376,61500,20000,2,20200110093103190,2,,
785635,61500,20000,2,20200110093103230,2,,
785654,61500,20000,2,20200110093103240,2,,
799375,62600,260000,2,20200110093106020,2,,
799973,61500,20000,2,20200110093106170,2,,
801209,61400,1500000,1,20200110093106400,2,,
805941,67400,100000,2,20200110093107170,2,,
807955,62400,50000,2,20200110093107590,2,,
825742,61400,2050000,1,20200110093111550,2,,
827058,61700,500000,2,20200110093111980,2,,
828989,61500,490000,2,20200110093112390,2,,
833668,60600,500000,1,20200110093113260,2,,
835462,63000,50000,2,20200110093113720,2,,
838154,61200,320000,1,20200110093114580,2,,
842659,61400,30000,2,20200110093115620,2,,
842660,61400,30000,,20200110093115620,F,378014,842659
846938,61500,390000,1,20200110093116550,2,,
846939,61500,390000,,20200110093116550,F,846938,761131
851482,61500,3000000,1,20200110093117970,2,,
851483,61500,2270000,,20200110093117970,F,851482,761131
851484,61500,100000,,20200110093117970,F,851482,763705
851485,61500,200000,,20200110093117970,F,851482,767935
851486,61500,20000,,20200110093117970,F,851482,771605
851487,61500,20000,,20200110093117970,F,851482,771685
851488,61500,20000,,20200110093117970,F,851482,771686
851489,61500,20000,,20200110093117970,F,851482,772348
851490,61500,20000,,20200110093117970,F,851482,773663
851491,61500,110000,,20200110093117970,F,851482,773730
851492,61500,20000,,20200110093117970,F,851482,785376
851493,61500,20000,,20200110093117970,F,851482,785635
851494,61500,20000,,20200110093117970,F,851482,785654
851495,61500,20000,,20200110093117970,F,851482,799973
851496,61500,140000,,20200110093117970,F,851482,828989
852528,61500,10000,1,20200110093118200,2,,
852529,61500,10000,,20200110093118200,F,852528,828989
852561,61500,30000,1,20200110093118210,2,,
852562,61500,30000,,20200110093118210,F,852561,828989
852686,61500,30000,1,20200110093118240,2,,
852687,61500,30000,,20200110093118240,F,852686,828989
855039,62500,310000,2,20200110093118620,2,,
855048,61400,770000,2,20200110093118620,2,,
855049,61400,470000,,20200110093118620,F,378014,855048
855050,61400,300000,,20200110093118620,F,425290,855048
855503,61500,20000,1,20200110093118710,2,,
855504,61500,20000,,20200110093118710,F,855503,828989
858130,0,200000,,20200110093119250,4,0,636430
859201,0,100000,,20200110093119560,4,559721,0
864835,61500,10000,1,20200110093121190,2,,
864836,61500,10000,,20200110093121190,F,864835,828989
864837,61500,10000,1,20200110093121190,2,,
864838,61500,10000,,20200110093121190,F,864837,828989
879403,61500,200000,1,20200110093124680,2,,
879404,61500,200000,,20200110093124680,F,879403,828989
881886,60500,100000,1,20200110093125290,2,,
882748,61400,170000,2,20200110093125550,2,,
882749,61400,170000,,20200110093125550,F,425290,882748
895375,61500,290000,2,20200110093128970,2,,
896199,65000,200000,2,20200110093129280,2,,
906447,0,50000,,20200110093131910,4,0,592165
908565,61400,550000,2,20200110093132580,2,,
908566,61400,240000,,20200110093132580,F,425290,908565
908567,61400,100000,,20200110093132580,F,507908,908565
908568,61400,210000,,20200110093132580,F,677667,908565
920383,0,100000,,20200110093135960,4,0,347339
937949,61500,280000,2,20200110093141010,2,,
940093,61500,520000,2,20200110093141710,2,,
940544,61900,230000,2,20200110093141880,2,,
941212,61400,9130000,2,20200110093142110,2,,
941213,61400,470000,,20200110093142110,F,677667,941212
941214,61400,60000,,20200110093142110,F,764560,941212
941215,61400,10000,,20200110093142110,F,771840,941212
941216,61400,1500000,,20200110093142110,F,801209,941212
941217,61400,2050000,,20200110093142110,F,825742,941212
951910,61000,100000,1,20200110093145160,2,,
951940,61400,20000,2,20200110093145170,2,,
955659,62500,50000,2,20200110093145990,2,,
962967,61400,220000,1,20200110093148320,2,,
